,A,McbR,hns
tcs__del_cpxR_etoh__2,-5.9618435991,-2.859607466,-0.31035452
tcs__del_cpxR_lb__1,4.9253558722,0.850355237,0.55578499
tcs__del_cpxR_lb__2,4.8790682008,0.6923679690000001,0.62389534
tcs__del_cusR_CuSO4__1,-0.48450059170000004,-1.9225249510000002,1.23181458
tcs__del_cusR_CuSO4__2,-0.1985281261,-1.632353307,1.01833016
tcs__del_cusR_lb__1,-4.6805170137,-1.482133973,0.16065807000000001
tcs__del_cusR_lb__2,-4.515107175,-1.586488926,0.28002335
tcs__del_kdpE_01-kcl__1,8.989150641,2.290590352,0.20112823
tcs__del_kdpE_01-kcl__2,9.3290412802,2.312212552,0.28447756
tcs__del_kdpE_115-kcl__1,4.9643840677,0.9356819470000001,-0.0973469
tcs__del_kdpE_115-kcl__2,5.2799869722,1.18739291,-0.14090949
tcs__del_phoB_m9__1,2.481992192,0.6098141140000001,0.22264682
tcs__del_phoB_m9__2,2.5021026625,0.46646233000000004,0.21059784
tcs__del_phoB_m9p__1,2.8267622028,0.151234273,1.70998187
tcs__del_phoB_m9p__2,2.5370414467,0.345118863,1.69814819
tcs__del_rcsB_etoh__1,-7.0597504554,-2.567407788,-0.02099361
tcs__del_rcsB_etoh__2,-7.4740441915,-2.048440668,0.051601640000000004
tcs__del_rcsB_lb__1,2.3010159577,-0.319092461,0.34237327
tcs__del_rcsB_lb__2,2.1652723189,-0.254600392,0.37001703
tcs__del_zraR_lb__1,-5.1652901651,-0.87068426,0.52794562
tcs__del_zraR_lb__2,-5.0673872852,-0.719389063,0.51811106
tcs__del_zraR_zncl2__1,-1.9557908383,0.5032088760000001,0.6172066700000001
tcs__del_zraR_zncl2__2,-1.9495055275,0.249139926,0.6346432200000001
tcs__wt_01-kcl__1,8.2151627755,2.146400416,0.48516773
tcs__wt_01-kcl__2,8.6583915055,2.30822032,0.49623364000000003
tcs__wt_01xlb__1,11.6203060007,2.502068695,0.47949135
tcs__wt_01xlb__2,11.6719322307,2.545789001,0.435488
tcs__wt_115-kcl__1,5.8068873561,1.021799644,-0.14088623
tcs__wt_115-kcl__2,5.6722794797,0.9311990960000001,-0.16340733000000002
tcs__wt_CuSO4__1,-4.932253538,-2.037173438,0.40600823
tcs__wt_CuSO4__2,-3.5774582467,-1.187565319,0.46997409
tcs__wt_etoh__1,-6.1075659979,-2.794916911,-0.58603246
tcs__wt_etoh__2,-6.2579120396,-1.71080505,-0.70255185
tcs__wt_lb__1,4.2370785168,0.8877571230000001,1.2011202
tcs__wt_lb__2,4.6334619317,0.777934405,1.26498694
tcs__wt_LiAcet__1,1.7147340942,-0.627295055,0.40492605
tcs__wt_LiAcet__2,0.6277918126,-0.666158537,-0.053889610000000004
tcs__wt_LiCl__1,1.1223276721,-0.24495063500000003,0.01586921
tcs__wt_LiCl__2,1.3853480684,-0.5642766610000001,0.0448398
tcs__wt_m9p__1,1.1585143124,0.125855083,1.35846915
tcs__wt_m9p__2,1.019093502,0.056371458000000006,1.3203357900000001
tcs__wt_pyr__1,11.7240834534,2.408782979,0.34927395
tcs__wt_pyr__2,11.8891881503,2.467891893,0.39115786
tcs__wt_zncl2__1,-3.7234177428,-1.03177352,0.36855357
tcs__wt_zncl2__2,-3.2756700260000002,-0.996976708,0.40012365
ros_tale__1_112_0pq__1,-1.9941296902,0.41903385,0.6429495
ros_tale__1_112_0pq__2,-2.8564751957,-0.18870238,0.44969231
ros_tale__1_112_250pq__1,-5.0987253862,-1.387466826,1.01343777
ros_tale__1_112_250pq__2,-4.8823341545000005,-1.893726339,0.99222908
ros_tale__1_112_750pq__1,-4.3198787127,-1.355326167,1.32581989
ros_tale__1_112_750pq__2,-3.3713308554,-1.073038871,1.5261695
ros_tale__1_112_750pq__3,-3.351938976,-0.600811411,1.32236513
ros_tale__3_76_0pq__1,2.973767814,-0.9228855060000001,0.75530452
ros_tale__3_76_0pq__2,3.2120778444,-0.616204422,0.84317699
ros_tale__3_76_0pq__3,3.7239960148,-0.513217149,0.79641973
ros_tale__3_76_0pq__4,3.645483772,-0.518057306,0.80001228
ros_tale__3_76_250pq__1,3.9067109226000003,1.705549658,0.31350032
ros_tale__3_76_250pq__2,2.3410821327,1.021335759,-0.02782439
ros_tale__3_76_750pq__1,2.0177855051,-1.661104152,0.08685863
ros_tale__3_76_750pq__2,2.4465450639,-1.008030262,-0.49775873000000004
ros_tale__7_103_0pq__1,-2.2733894412,-1.4490467,1.42443941
ros_tale__7_103_0pq__2,-2.2724639967,-1.601574273,1.49155281
ros_tale__7_103_0pq__3,-2.4959536067,-1.6275261040000002,1.44866504
ros_tale__7_103_0pq__4,-2.0639392313,-1.269911984,1.62702083
ros_tale__7_103_250pq__1,0.42359557680000004,-0.36894107400000004,0.54081377
ros_tale__7_103_250pq__2,0.3658938238,0.22091464900000002,0.48600325
ros_tale__7_103_750pq__1,0.5766532865,-0.993426923,0.52912561
ros_tale__7_103_750pq__2,1.2931565926,-0.41846504900000003,0.7043804
ros_tale__9_77_0pq__1,0.6399864292,1.109391718,0.05035374
ros_tale__9_77_0pq__2,-0.26778546610000004,1.039252051,0.06585657
ros_tale__9_77_250pq__1,0.2484649258,1.574663944,0.08244431
ros_tale__9_77_250pq__2,1.534592741,1.712247739,0.06150486
ros_tale__9_77_750pq__1,0.8887355419,0.8404630350000001,0.22406956
ros_tale__9_77_750pq__2,1.2310230299,0.9972365990000001,0.01661359
ros_tale__11_83_0pq__1,0.24260190350000002,-1.164706222,1.31938493
ros_tale__11_83_0pq__2,-0.0866830034,-1.4170719040000002,1.24802713
ros_tale__11_83_250pq__1,0.4696304817,-1.541720277,1.00736174
ros_tale__11_83_250pq__2,0.023765989100000003,-1.6944298770000001,1.09908479
ros_tale__11_83_750pq__1,-0.3009348407,-1.048845889,1.09254649
ros_tale__11_83_750pq__2,0.18437211250000002,-1.675048387,1.38806858
ros_tale__13_87_0pq__1,-2.2491872855,-1.102698607,0.73973953
ros_tale__13_87_0pq__2,-1.6650455964000002,-1.23731737,1.05477262
ros_tale__13_87_250pq__1,-1.7206318578,-0.8867622570000001,0.98252839
ros_tale__13_87_250pq__2,-1.6628741374,-1.043191815,1.22590753
ros_tale__13_87_750pq__1,-1.2367703495,-0.36685219100000005,1.35560079
ros_tale__13_87_750pq__2,-0.8679317821,-0.41012109300000005,1.59672657
ros_tale__14_27_0pq__1,-3.1508108043,-1.094558242,0.44638784000000004
ros_tale__14_27_0pq__2,-3.3891566311,-1.457337402,0.33690615
ros_tale__14_27_250pq__1,-3.7646597196,-1.8991478270000002,0.18500819999999998
ros_tale__14_27_250pq__2,-5.0732722782,-1.79954783,0.17453282
ros_tale__14_27_750pq__1,0.8218809102,0.697300805,1.23630888
ros_tale__14_27_750pq__2,0.8807954486,0.151281405,1.51723098
ros_tale__16_28_250pq__1,-0.3657176406,-1.44187579,1.11599795
ros_tale__16_28_250pq__2,-0.5411611152,-1.402502167,1.00761418
ros_tale__16_32_0pq__1,-2.283962011,-2.036685621,1.8599309499999999
ros_tale__16_32_0pq__2,-2.4498170886,-1.670601468,1.96775104
ros_tale__16_32_0pq__3,-1.482827786,-1.632379722,1.34722826
ros_tale__16_32_0pq__4,-1.6769403397,-1.7081717840000001,1.33282406
ros_tale__16_32_250pq__1,-1.3105554605,-1.083970649,1.06043573
ros_tale__16_32_250pq__2,-1.3296471528,-1.338117024,1.0595746
ros_tale__16_32_750pq__1,-0.27309851360000004,-0.062316331,1.54486479
ros_tale__16_32_750pq__2,-1.5958427932,-0.49463055400000006,1.70512787
ros_tale__17_104_0pq__1,-0.9851283963,-1.4324137160000001,1.48876575
ros_tale__17_104_0pq__2,-0.8468602231,-1.074256168,1.49046411
ros_tale__17_104_250pq__1,-3.0978530691,-1.307820865,0.42324306
ros_tale__17_104_250pq__2,-3.7633518531,-1.191343522,0.92268259
ros_tale__17_104_250pq__3,-3.3225881397,-1.241082366,1.07680213
ros_tale__17_104_250pq__4,-6.2122854956,-1.891239765,0.67513225
ros_tale__17_104_750pq__1,-1.4865537645,-0.556636551,1.0768153
ros_tale__17_104_750pq__2,-1.4920687158,-0.30472395500000005,0.95867048
ros_tale__18_24_250pq__1,0.5248079132,0.6375270550000001,1.4037885700000001
ros_tale__18_24_250pq__2,0.5351014726000001,-0.08042331400000001,1.28308702
ros_tale__18_36_0pq__1,-2.977516013,-1.327720167,2.33533651
ros_tale__18_36_0pq__2,-3.2454828638,-1.69983907,2.38016355
ros_tale__18_36_0pq__3,-1.1332395177,-2.169052665,1.09876666
ros_tale__18_36_0pq__4,-2.4821501407,-2.355020998,0.47334449
ros_tale__18_36_250pq__1,-1.1075411695,-1.018074952,0.65640274
ros_tale__18_36_250pq__2,-0.9347475812,-1.176878781,0.71332876
ros_tale__18_36_750pq__1,3.8325768147,2.135069492,1.8309453100000002
ros_tale__18_36_750pq__2,3.9497576326,1.925626673,1.9450377699999999
ros_tale__19_91_0pq__1,-3.1892133598,-2.186019235,1.9550789
ros_tale__19_91_0pq__2,-2.8679215418,-2.426467857,1.2597828500000001
ros_tale__19_91_250pq__1,-3.5315222758,-2.033016566,1.25077024
ros_tale__19_91_250pq__2,-3.3201774372,-1.9902991440000002,1.2731067600000001
ros_tale__19_91_750pq__1,-2.1937355289,-2.467280218,1.08535662
ros_tale__19_91_750pq__2,-1.8663832331,-1.034037331,0.94057974
ros_tale__19_91_750pq__3,-4.0709402625,-2.431810213,0.71112224
ros_tale__19_91_750pq__4,-3.2812188117,-1.689416846,0.28246794000000003
ros_tale__21_97_0pq__1,-0.668364139,-0.7399397999999999,0.457156
ros_tale__21_97_0pq__2,-0.8521878182,-0.67319721,0.14308002
ros_tale__21_97_250pq__1,-0.7863840949,-0.596453216,0.3752066
ros_tale__21_97_250pq__2,-0.3115220334,-0.7177460440000001,0.33776968
ros_tale__21_97_750pq__1,-1.4743241369,-0.5331897290000001,0.6383114400000001
ros_tale__21_97_750pq__2,-1.2545966861,-0.528473217,0.41755462
ros_tale__25_111_0pq__1,-0.8228556715,-1.408689034,0.8766619999999999
ros_tale__25_111_0pq__2,-0.5086165970000001,-1.058932955,1.16672583
ros_tale__25_111_250pq__1,1.5441222931,0.12005412500000001,0.7972745
ros_tale__25_111_250pq__2,1.6437755783,-0.027812441,0.95291099
ros_tale__25_111_750pq__1,1.8025002728000001,0.049848799000000006,0.9564236500000001
ros_tale__25_111_750pq__2,1.9323061807,1.063949537,1.23767677
ros_tale__29_119_0pq__1,0.2196757717,-1.700723173,0.34154037
ros_tale__29_119_0pq__2,-1.2061471118,-1.773606931,0.6891459
ros_tale__29_119_250pq__1,-0.8904944564,-1.665645525,0.41579742000000003
ros_tale__29_119_250pq__2,-1.5570993147999999,-1.970189521,-0.33381252
ros_tale__29_119_750pq__1,-0.5384512290000001,-1.763201464,0.61834977
ros_tale__29_119_750pq__2,-0.7232476745,-1.735687037,0.60806423
ros_tale__ALE4_0pq__1,-2.1415779948,-2.44184646,0.996396
ros_tale__ALE4_0pq__2,-2.5644025564,-2.247695615,0.93869986
ros_tale__ALE4_250pq__1,2.4140746713,0.7859402870000001,1.79554241
ros_tale__ALE4_250pq__2,2.1490336668,0.642724731,1.76221537
pcoli__atASMT_325G__1,-0.1618490418,-0.19246668700000003,0.04189433
pcoli__atASMT_325G__2,-0.9248125977,-0.238850005,0.031098650000000002
pcoli__bpTDC__1,-1.7477326645,-1.15496234,0.01636934
pcoli__bpTDC__2,-1.4722334787,-1.4011555420000001,-0.03863184
pcoli__BRCA__1,-0.7135558206,-0.17134385100000002,-0.15486913
pcoli__BRCA__2,-0.8247542766,-0.040509312000000006,-0.18797906
pcoli__BRCActrl__1,-1.0487156197,-0.7702659270000001,-0.37082708000000003
pcoli__BRCActrl__2,-1.8631112559,-0.7335639650000001,-0.41566806
pcoli__BRCAswap__1,1.6279538482,0.20185338600000002,0.34131034
pcoli__BRCAswap__2,1.6983207882,0.36758285500000004,0.43697588
pcoli__btAANAT__1,0.08975937710000001,-0.233401609,0.12777388
pcoli__btAANAT__2,0.6615986256,-0.470886988,0.24692619999999998
pcoli__btASMT__1,1.0252669926,-0.157727225,0.15977965
pcoli__btASMT__2,0.9909567382000001,-0.276148503,0.15604984
pcoli__CC1__1,3.5834159888,0.8211685270000001,0.28163042
pcoli__CC1__2,3.0319017385,0.6002626090000001,0.4350714
pcoli__ccCOMT__1,-0.4012941961,-0.156717684,0.10507285
pcoli__ccCOMT__2,-0.508788793,-0.287058588,0.12359447
pcoli__ckDDC__1,3.5404245916,0.290687179,0.20161313
pcoli__ckDDC__2,2.5594238427000002,-0.155664975,0.031313640000000004
pcoli__CNTF_belt__1,0.7275151298,0.041508161,0.37522121
pcoli__CNTF_belt__2,1.5956683965,0.368554508,0.46287082
pcoli__cobPNMT__1,0.5779325973,-0.022179437,0.10402256
pcoli__cobPNMT__2,0.3812523017,-0.06585616700000001,0.11131192000000001
pcoli__cvPhhB__1,-0.24985742,0.137320409,0.0949116
pcoli__cvPhhB__2,-0.0336493274,-0.09672006200000001,0.18808276000000002
pcoli__ggAANAT__1,-0.2250614237,-0.5967984080000001,0.02941484
pcoli__ggAANAT__2,-0.5799938949,-0.44615239700000003,-0.06818959000000001
pcoli__ggTPH__1,-0.0323224164,-0.401722265,0.11046797
pcoli__ggTPH__2,-0.4268718242,-0.37236570900000004,-0.11812801
pcoli__hsAANAT__1,5.8727913889,1.074769401,-0.19725606
pcoli__hsAANAT__2,5.8900551063,1.2726433240000001,-0.08252239
pcoli__hsASMT__1,-0.3697968622,-0.578044992,-0.05976733
pcoli__hsASMT__2,-0.737268849,-1.006513446,-0.09576574
pcoli__hsPNMT_mb__1,-0.0892678679,-0.283462822,-0.008111150000000001
pcoli__hsPNMT_mb__2,-0.0821245603,-0.169685941,-0.00095964
pcoli__hsTPH__1,-0.9461851197000001,-0.49162651100000004,0.05740071
pcoli__hsTPH__2,-1.5115895924,-0.8017271020000001,0.02857757
pcoli__hsTPH_E2K__1,0.4617282017,-0.358338725,0.46607023000000003
pcoli__hsTPH_E2K__2,0.1564890331,-0.7345003170000001,0.5321971600000001
pcoli__hsTPH_E2K_N91I_P99C__1,-0.7378471621,-0.8333336370000001,0.02676608
pcoli__hsTPH_E2K_N91I_P99C__2,-1.2211591458,-0.560533823,-0.14944072
pcoli__hsTPH_N158trunc__1,-1.3383506132,-1.671021434,0.08426084
pcoli__hsTPH_N158trunc__2,-1.0262122753,-1.30422538,0.18949544000000001
pcoli__hsTPH_N174trunc__1,0.3802096197,-0.206897241,0.35768782
pcoli__hsTPH_N174trunc__2,-0.3457590226,-0.7167808170000001,0.27970441
pcoli__hsTPH_Ntermtrunc__1,0.9200240403000001,0.13950546,-0.02709501
pcoli__hsTPH_Ntermtrunc__2,2.0476416774,0.447572699,0.5914325300000001
pcoli__hsTPH1__1,1.3968063735,0.25220278500000004,0.42080976000000003
pcoli__hsTPH1__2,1.6215989897,0.34051515800000004,0.42748417
pcoli__MBP__1,-1.4845209943,-0.136669157,0.018879860000000002
pcoli__MBP__2,-0.3194811684,0.045682763,0.39366731
pcoli__msCOMT__1,-2.4489799747,-0.5909118670000001,-0.19776785
pcoli__msCOMT__2,-2.647241617,-0.7554662,-0.27181677
pcoli__ocAANAT__1,0.26644472750000003,-0.40063533500000004,0.03006476
pcoli__ocAANAT__2,-0.1677447045,-0.356937121,-0.00306605
pcoli__osTDC_K374H__1,1.1977907471,0.238949493,0.64039163
pcoli__osTDC_K374H__2,2.4011783471,0.6809914840000001,0.7851935
pcoli__osTDC_K374L__1,-2.6375572413,-1.228443595,-0.42465149
pcoli__osTDC_K374L__2,-3.088668096,-1.1290342660000001,-0.35511538
pcoli__osTDC_K374Q__1,0.6277774719,-0.181428798,0.18077612
pcoli__osTDC_K374Q__2,0.8646916398000001,-0.028092848,0.24076854
pcoli__osTDC_L360V__1,-0.7260998626,-0.917363243,0.02602755
pcoli__osTDC_L360V__2,-0.7812724764000001,-1.0613193810000001,-0.07627837
pcoli__pmTPH__1,-4.30439843,-1.913911163,-0.50040237
pcoli__pmTPH__2,-4.877585827,-1.864980376,-0.52183585
pcoli__RFC__1,-1.3297852356,-0.9484908550000001,-0.16637142
pcoli__RFC__2,-1.3419824833,-1.009712247,-0.11145325
pcoli__RFCctrl__1,6.6242668439,1.473742962,-0.020325
pcoli__RFCctrl__2,6.456576625,1.210932178,-0.18291644
pcoli__RFCnopause__1,5.5256276556,1.343333147,-0.07552866
pcoli__RFCnopause__2,5.2963198825,0.509573905,-0.04524775
pcoli__RFCpluspause__1,3.4271879426,0.29052119200000004,-0.35391653
pcoli__RFCpluspause__2,3.0803036101,0.025834478,-0.45206175
pcoli__rnCOMT_sol__1,5.6902645755,1.171111299,0.0807589
pcoli__rnCOMT_sol__2,6.6174236696,1.49611524,0.08679232
pcoli__rnPNMT__1,-2.225235379,-1.228583143,-0.34096387
pcoli__rnPNMT__2,-3.3127200464,-1.479447162,-0.46547649
pcoli__rnTDC__1,-1.2623283181,-0.640117163,-0.20696612
pcoli__rnTDC__2,-0.9951316923,-0.6750345360000001,-0.17118503000000002
pcoli__rnTDC_trunc__1,-2.8997332438,-0.8508706370000001,-0.25815406
pcoli__rnTDC_trunc__2,-3.1614549278,-1.060442741,-0.3138141
pcoli__saCOMT_T2A__1,-1.1465286957,-0.5961646820000001,0.052621999999999995
pcoli__saCOMT_T2A__2,-0.7138572585,-0.538860369,0.02301405
pcoli__sfCOMT__1,-0.7220921329000001,-0.5970124760000001,0.29473335
pcoli__sfCOMT__2,-1.0079562211,-0.9751951630000001,0.23900908
pcoli__sgAANAT_D63G__1,-0.4719290054,-0.39129234100000004,-0.04198711
pcoli__sgAANAT_D63G__2,-0.3827489566,-0.564628593,0.01127055
pcoli__ssDDC__1,0.4038186275,0.099876692,-0.02985856
pcoli__ssDDC__2,0.2846954229,-0.313454165,-0.09669539
pcoli__TP53B__1,0.4097617799,0.139983508,-0.04023976
pcoli__TP53B__2,0.5128029823,0.039911307,-0.02112288
pcoli__WT__1,2.958233055,0.988995104,0.35755899
pcoli__WT__2,3.5103935182,1.150221807,0.43869551
cck__glu_ale4__1,-3.0729466829,-1.917861286,0.85817168
cck__glu_ale4__2,-3.0407693706,-2.30055169,0.81925843
cck__cck_ale1__1,-3.7651272078,-2.551559827,0.84517804
cck__cck_ale1__2,-3.8588410252000003,-2.242570139,0.8136276
cck__cck_ale2__1,-3.3951461854,-2.683079262,0.9004827999999999
cck__cck_ale2__2,-3.3048901782,-2.44783823,0.86554895
cck_pgi__gmos_delpgi__1,1.0335080774,-1.28980758,0.35673339
cck_pgi__gmos_delpgi__2,0.1165883189,-1.665958115,0.36628705
cck_pgi__pgi_ale1__1,-3.6763149492,-1.574377109,0.50726276
cck_pgi__pgi_ale1__2,-2.6052265281,-1.543898859,0.63888313
cck_pgi__pgi_ale2__1,0.7921238671,-0.192093318,1.01210104
cck_pgi__pgi_ale3__1,-2.8471615633000003,-1.760026989,0.57438828
cck_pgi__pgi_ale3__2,-2.6301633992999998,-1.6058216889999999,0.71347931
cck_pgi__pgi_ale4__1,-2.3684099328,-1.886583772,0.8612274400000001
cck_pgi__pgi_ale4__2,-2.0572402865,-2.290065144,0.72514034
cck_pgi__pgi_ale4__3,-2.0164420487,-2.629981812,0.77374784
cck_pgi__pgi_ale5__1,-2.7640424703,-1.628392432,0.61098352
cck_pgi__pgi_ale5__2,-2.9562950103,-1.959445074,0.81746511
cck_pgi__pgi_ale6__1,-1.491085508,-1.1894174,0.66846408
cck_pgi__pgi_ale6__2,-1.1491799079,-1.728011758,0.94931314
cck_pgi__pgi_ale7__1,-1.8265514801,-1.218140615,0.75142612
cck_pgi__pgi_ale7__2,-1.3129208126,-1.53043993,0.98917528
cck_pgi__pgi_ale8__1,-1.9039198815,-1.646846328,0.71449311
cck_pgi__pgi_ale8__2,-1.2712522213,-2.155093656,0.8154456800000001
cck_sdh__gmos_delsdhCB__1,-1.3727178371,-1.385284978,0.94216331
cck_sdh__gmos_delsdhCB__2,-3.5454395729,-1.8405444050000002,0.99963535
cck_sdh__sdh_ale1__1,-0.2680885004,-0.5620712990000001,1.14796381
cck_sdh__sdh_ale1__2,-0.8591115022,-0.551486323,1.10579719
cck_sdh__sdh_ale2__1,-1.071634197,-0.688453218,1.12360426
cck_sdh__sdh_ale3__1,-0.6767285697000001,-0.6653840010000001,1.11506832
cck_sdh__sdh_ale3__2,-1.337398627,-1.171487639,1.03663164
cck_sdh__sdh_ale3__3,-0.858617107,-1.122000294,1.04451478
cck_pts__gmos_delptsHIcrr__1,0.3625237637,-3.3870148,0.93460829
cck_pts__gmos_delptsHIcrr__2,1.0389346183,-3.212501013,0.97646792
cck_pts__pts_ale1__1,1.3270440759,-1.519433367,1.3679801
cck_pts__pts_ale1__2,1.4063934303,-1.7073601900000002,1.41636048
cck_pts__pts_ale2__1,-1.2274451614,-2.481644068,0.93937463
cck_pts__pts_ale2__2,-1.4035643853,-2.581356391,0.8526118500000001
cck_pts__pts_ale3__1,-2.0384262998,-3.353390032,1.35626368
cck_pts__pts_ale3__2,-1.5529148285,-2.8759299780000003,1.5022903699999999
cck_pts__pts_ale4__1,-3.1536451031,-2.601760607,0.93642599
cck_pts__pts_ale4__2,-3.1094671865,-2.744884221,0.82566838
cck_gnd__gmos_delgnd__1,-1.346987172,-1.512834008,0.98675364
cck_gnd__gmos_delgnd__2,0.2118294885,-0.7307193790000001,0.9974324
cck_gnd__gnd_ale1__1,-3.2765079187,-2.531551555,0.71089009
cck_gnd__gnd_ale1__2,-3.1900321818,-2.4634561120000003,0.74678522
cck_gnd__gnd_ale2__1,-2.688793637,-2.623953485,0.79007032
cck_gnd__gnd_ale2__2,-3.6068146253,-2.148081826,0.77681403
cck_gnd__gnd_ale3__1,-3.0262703789,-2.328420957,0.76811425
cck_gnd__gnd_ale3__2,-3.1387570492,-2.423725555,0.70677667
cck_tpiA__gmos_deltpiA__1,-0.4751558514,-1.679897428,0.36250292
cck_tpiA__gmos_deltpiA__2,-0.20250926730000002,-0.523013649,0.27298706
cck_tpiA__tpiA_ale1__1,-0.9298080471,-1.396848812,1.07691188
cck_tpiA__tpiA_ale1__2,-1.4159607955,-1.30114707,1.09762849
cck_tpiA__tpiA_ale2__1,-1.1394024244,-1.232959334,1.15305403
cck_tpiA__tpiA_ale2__2,-1.243581022,-1.468359016,1.16405975
cck_tpiA__tpiA_ale3__1,-0.8867874925,-0.924472983,1.00447873
cck_tpiA__tpiA_ale3__2,-1.3440648747,-0.8596270760000001,0.79369866
cck_tpiA__tpiA_ale4__1,-2.515352818,-1.816688472,0.90717042
cck_tpiA__tpiA_ale4__2,-3.1725550696,-1.786584865,0.88405635
acid_tale__acid_ale1_pH7__1,-2.4730807986,-2.838803048,1.05188743
acid_tale__acid_ale1_pH7__2,-2.6827231213,-2.158622963,1.02051918
acid_tale__acid_ale1_pH5__1,-3.0107344776,-2.449824126,0.99347971
acid_tale__acid_ale1_pH5__2,-2.6890040879,-2.479395081,1.01798932
acid_tale__acid_ale2_pH7__1,-4.7304719526,-2.981720648,0.8886569
acid_tale__acid_ale2_pH7__2,-5.0363514459,-3.277032049,0.88456952
acid_tale__acid_ale2_pH5__1,-4.0562263597,-3.089350377,0.8293305400000001
acid_tale__acid_ale2_pH5__2,-4.7269539041,-3.808364323,0.84121628
acid_tale__low_Mg_ale_pH7__1,-4.2052239927,-2.88989918,0.99081589
acid_tale__low_Mg_ale_pH7__2,-3.7952467817,-2.658797159,1.01168588
acid_tale__low_Mg_ale_pH5__1,-2.0730546581000002,-2.329060999,1.21707593
acid_tale__low_Mg_ale_pH5__2,-2.2699274887,-2.438571518,1.07575822
acid_tale__MES_ale_pH7__1,-3.7964402445000003,-3.488867056,0.91463476
acid_tale__MES_ale_pH7__2,-3.7038868621,-3.03350123,1.00042581
acid_tale__MES_ale_pH5__1,-0.9406915747000001,-1.22155583,1.00879049
acid_tale__MES_ale_pH5__2,0.8818218064000001,-0.56304631,1.23577497
acid_tale__gmos_pH7__1,-3.7722227636,-3.208888088,0.9568040800000001
acid_tale__gmos_pH7__2,-3.610662796,-2.756554584,0.9996362400000001
acid_tale__gmos_pH5__1,-2.1104860828,-1.43206359,1.04196178
acid_tale__gmos_pH5__2,-2.2673943509,-1.899309379,1.16573042
adnB__wt_adn__1,2.9170408056,1.468160017,-0.42896459000000003
adnB__wt_adn__2,1.3416061033,0.664711185,-1.20448178
adnB__delydhB_adn__1,4.2018578045,1.156124204,-0.79331534
adnB__delydhB_adn__2,3.0301976476,1.185163802,-0.28793522
ytf2__wt_glc__1,1.7672290609,0.418124555,0.5985636
ytf2__wt_glc__2,1.9479097225,0.308320702,0.42878428
ytf2__ybcM_glc__1,1.1442661014,-0.741867951,0.30258216
ytf2__ybcM_glc__2,1.3052133757,-0.6560597250000001,0.21211501
ytf2__ydhB_glc__1,2.9344273339,0.315388594,0.23462278
ytf2__ydhB_glc__2,2.7168338101,0.5295938130000001,0.1622258
ytf2__yfeC_glc__1,2.5369353037,0.16627640800000001,0.19064418
ytf2__yfeC_glc__2,2.774750344,0.46453227100000005,0.27641195
ytf2__yciT_glc__1,2.0807117802,0.58011214,0.4443648
ytf2__yciT_glc__2,2.1729547216,0.132762764,0.45277793
ytf2__ydiZ_glc__1,0.44385567200000003,-0.361984507,0.31752798
ytf2__ydiZ_glc__2,0.039260528100000004,-0.45075660700000003,0.31185344
ytf2__ynfL_glc__1,1.507209729,0.267147232,0.56595169
ytf2__ynfL_glc__2,0.9782911611,0.571005188,0.62035997
misc2__dellon_glc__1,1.9434730678,-1.908686967,-0.03238877
misc2__dellon_glc__2,1.4894544204,-1.81794213,-0.52102532
ytf3__wt_glc2__1,1.9465786986,0.665565292,-0.03905408
ytf3__wt_glc2__2,1.6914737239000002,0.465823562,0.26957564
ytf3__wt_pH7_lactate__1,2.5870605484,0.50085383,-0.18431775
ytf3__wt_pH7_lactate__2,2.7148193203,0.43548635500000005,-0.26928468
ytf3__wt_pH55_lactate__1,3.1936250253,1.036860232,-0.18958329999999998
ytf3__wt_pH55_lactate__2,2.8483097487,1.023020866,0.030880130000000002
ytf3__wt_pH55_HCl__1,2.7771794882,0.9748267780000001,0.20517000000000002
ytf3__wt_pH55_HCl__2,3.260395427,1.0948979,0.17560639
ytf3__dyieP_pH7__1,1.860499887,0.641951701,0.15449054
ytf3__dyieP_pH7__2,2.0134337285,0.428065519,0.05821307
ytf3__dyieP_pH55__1,1.3851527705,0.47188240400000003,-0.28052735
ytf3__dyieP_pH55__2,1.6075887069,0.603568395,-0.011047340000000001
