,A,LldR,ArcA
hot_tale__hot_ale9_37c__1,-1.102008551,-0.923997206,0.024472946000000002
hot_tale__hot_ale9_37c__2,-1.2386407346000001,-0.6845544100000001,0.055705313000000006
hot_tale__hot_ale9_mid_44c__1,-1.6878533075000002,-0.7304531240000001,0.153475046
hot_tale__hot_ale9_mid_44c__2,-1.5913687147000002,-0.651698226,0.383165937
hot_tale__hot_ale9_44c__1,0.42201833520000004,0.309539936,0.42902198
hot_tale__hot_ale9_44c__2,0.0440161451,0.058099095,0.47947808100000006
hot_tale__hot_ale10_30c__1,-1.2974913006,-0.775184544,0.40552786700000004
hot_tale__hot_ale10_30c__2,-1.406711093,-1.106092135,0.36391003800000005
hot_tale__hot_ale10_37c__1,-2.3631304394,-1.442868408,-0.17456958
hot_tale__hot_ale10_37c__2,-2.0762649326,-1.495009359,-0.112775311
hot_tale__hot_ale10_44c__1,-2.374211482,-1.908287046,0.547628596
hot_tale__hot_ale10_44c__2,-2.201771141,-1.479157599,0.138707938
hot_tale__hot_ale16_30c__1,-2.2605869299,-1.035810899,0.123741612
hot_tale__hot_ale16_30c__2,-1.6113285096,-1.038363981,0.148947619
hot_tale__hot_ale16_37c__1,-2.9249587008,-1.6610852870000001,-0.194823721
hot_tale__hot_ale16_37c__2,-2.9309588061,-1.939833641,-0.207813609
hot_tale__hot_ale16_44c__1,-2.8977267012,-1.021870761,0.116287575
hot_tale__hot_ale16_44c__2,-3.192402919,-1.724966635,0.30610816900000004
pdhr_ale__pdhR-13_51__1,-2.4645517927,-1.391851617,0.182452148
pdhr_ale__pdhR-13_51__2,-3.8550499573,-2.196693179,0.05675017500000001
pdhr_ale__pdhR-14_46__1,-0.8992193060000001,-0.37861231300000003,0.9022052260000001
pdhr_ale__pdhR-14_46__2,-1.0773107097,-0.601247384,0.805511006
pdhr_ale__pdhR-15_51__1,-3.0745626032,-1.9580357190000002,-0.13942209900000002
pdhr_ale__pdhR-15_51__2,-3.3330571976,-1.976298332,-0.07192016500000001
pdhr_ale__pdhR-16_49__1,-3.3389596675,-2.058871252,-0.052949313000000005
pdhr_ale__pdhR-16_49__2,-2.6154074720000002,-1.708424194,0.362159938
tcs__del_atoC_LiAcet__1,-1.8008914282,-1.796042265,-0.189834376
tcs__del_atoC_LiAcet__2,-1.835587368,-1.7055772130000002,0.008173476
tcs__del_atoC_LiCl__1,-2.0371185244,-1.66655615,0.169654342
tcs__del_atoC_LiCl__2,-2.277165935,-1.6950517550000002,0.06729879400000001
tcs__del_atoC_m9__1,-1.7646223076,-1.425779911,0.15616148500000002
tcs__del_atoC_m9__2,-1.9502889496,-1.736242341,0.239198092
tcs__del_baeR_etoh__1,-1.1127603342,-2.302232733,0.8641572160000001
tcs__del_baeR_etoh__2,-0.9099670159000001,-2.263136819,0.973083856
tcs__del_baeR_lb__1,-0.3883842786,-0.97451782,1.333750346
tcs__del_baeR_lb__2,-0.3036513433,-0.753979218,1.312309306
tcs__del_btsR_01xlb__1,2.9489488154,0.20996783600000002,1.8951162460000002
tcs__del_btsR_01xlb__2,2.9545550479,-0.31870985,1.911921266
tcs__del_btsR_lb__1,0.339725879,-0.361414391,1.350056986
tcs__del_btsR_lb__2,0.1142226025,-0.7492698550000001,1.376970496
tcs__del_btsR_pyruvate__1,2.7076961776,0.053960194,1.913679546
tcs__del_btsR_pyruvate__2,2.6569127546,-0.09533111600000001,1.8060344860000002
tcs__del_cpxR_etoh__1,3.9125786825,0.015074428,1.558450116
tcs__del_cpxR_etoh__2,3.9306757937,0.49387594500000004,1.512987446
tcs__del_cpxR_lb__1,-0.4354943466,-0.9690312710000001,1.187646956
tcs__del_cpxR_lb__2,-0.18358921820000002,-1.102018766,1.183673156
tcs__del_cusR_CuSO4__1,-1.0961134429,-1.460217801,1.134926456
tcs__del_cusR_CuSO4__2,-0.99130876,-1.014855824,1.171369256
tcs__del_cusR_lb__1,4.9834379043,1.926961573,1.277705766
tcs__del_cusR_lb__2,4.5488197276,1.9227564030000002,1.193604036
tcs__del_kdpE_01-kcl__1,0.7685229195000001,0.050961222,1.209686186
tcs__del_kdpE_01-kcl__2,0.8453686051,0.07110464600000001,1.219010516
tcs__del_kdpE_115-kcl__1,1.6219510166000002,1.05693417,0.749578626
tcs__del_kdpE_115-kcl__2,1.7745802443,1.007641549,0.8959164460000001
tcs__del_phoB_m9__1,-0.7476072426,-0.548053254,0.43540830300000005
tcs__del_phoB_m9__2,-0.7434855064,-0.157422251,0.336615744
tcs__del_phoB_m9p__1,-0.9175098008,-2.51208071,0.9587748460000001
tcs__del_phoB_m9p__2,-0.7130038476,-2.489808758,0.888778866
tcs__del_rcsB_etoh__1,-2.0164417241,-1.766845065,1.239469466
tcs__del_rcsB_etoh__2,-2.0540179288,-1.9893188620000002,1.286611286
tcs__del_rcsB_lb__1,-1.6084838056000001,-1.615988244,0.593363677
tcs__del_rcsB_lb__2,-1.47878295,-1.410195185,0.6304361510000001
tcs__del_zraR_lb__1,8.123773555,4.891325013,0.805178606
tcs__del_zraR_lb__2,8.1339696964,4.621916861,0.7645057460000001
tcs__del_zraR_zncl2__1,4.4902750545,2.43291642,1.309449926
tcs__del_zraR_zncl2__2,4.5385025447,2.5843709820000003,1.256571656
tcs__wt_01-kcl__1,1.4784087253,0.359329398,0.8213794360000001
tcs__wt_01-kcl__2,0.7707456606,-0.545529232,0.7716407660000001
tcs__wt_01xlb__1,3.5337508421,0.233711354,1.765406416
tcs__wt_01xlb__2,3.5765285815,0.32550689400000005,1.713364286
tcs__wt_115-kcl__1,1.6170218808999999,0.7577384490000001,0.7587941960000001
tcs__wt_115-kcl__2,2.1377501341,0.913039123,0.817858076
tcs__wt_CuSO4__1,3.6842383453,1.529112046,0.7807056960000001
tcs__wt_CuSO4__2,3.7123136491,1.573445874,0.796525916
tcs__wt_etoh__1,-2.3928468745,-1.176650015,1.3944261660000001
tcs__wt_etoh__2,-2.1866667623,-1.167648508,1.321416506
tcs__wt_lb__1,-2.1719496498,-1.840628899,1.515113286
tcs__wt_lb__2,-1.6860130239000002,-1.524657054,1.607825306
tcs__wt_LiAcet__1,-1.1522325689,-1.4659640980000002,-0.088775881
tcs__wt_LiAcet__2,-1.4662023217,-1.278155719,-0.169818773
tcs__wt_LiCl__1,-1.0171171015,-0.9209862710000001,0.22573171900000003
tcs__wt_LiCl__2,-1.1840224777000001,-1.030779418,0.15109339300000002
tcs__wt_m9p__1,-1.6794096734,-2.681145268,0.9089738660000001
tcs__wt_m9p__2,-1.7685574047000001,-2.942851428,0.9448164760000001
tcs__wt_pyr__1,3.9275783972,0.49919321200000005,1.9375935260000001
tcs__wt_pyr__2,3.4296400069,0.361351489,1.987175686
tcs__wt_zncl2__1,5.1824565181,2.524003517,0.7711966060000001
tcs__wt_zncl2__2,5.2282439378,2.615672814,0.6683309540000001
ros_tale__1_112_0pq__1,0.3732311115,0.31298689900000004,0.066647027
ros_tale__1_112_0pq__2,-0.4491649071,-0.299261889,-0.139444285
ros_tale__1_112_250pq__1,-0.6149950451,-0.073172732,0.7034926290000001
ros_tale__1_112_250pq__2,-1.0160200194,0.26595939300000004,0.510520804
ros_tale__1_112_750pq__1,-0.9300756917,-0.004833124,0.5737665230000001
ros_tale__1_112_750pq__2,-0.9162963409,0.09930886800000001,0.650774197
ros_tale__1_112_750pq__3,-1.0411133003,-0.037202811,0.334286132
ros_tale__3_76_0pq__1,5.3618883505,2.408293589,0.261113048
ros_tale__3_76_0pq__2,4.8954312974,2.313072809,0.240423778
ros_tale__3_76_0pq__3,5.0936163181,2.335793179,0.257043055
ros_tale__3_76_0pq__4,4.9012411089,2.245719486,0.21156323800000001
ros_tale__3_76_250pq__1,2.6760073613,0.382281896,0.383409127
ros_tale__3_76_250pq__2,2.3590763604,-0.069010202,-0.29952612700000003
ros_tale__3_76_750pq__1,1.182762243,-0.36135360800000005,-0.94411497
ros_tale__3_76_750pq__2,0.8821895044,-1.112569173,-1.248649327
ros_tale__7_103_0pq__1,1.1395725676,0.20865618800000002,0.5494004290000001
ros_tale__7_103_0pq__2,1.3542940865,0.37773846800000005,0.7754563160000001
ros_tale__7_103_0pq__3,1.4838359642,0.37655473,0.695047587
ros_tale__7_103_0pq__4,1.5646396809,0.23599313300000002,0.903529596
ros_tale__7_103_250pq__1,2.2005546542,1.3077001780000002,-0.0036125550000000004
ros_tale__7_103_250pq__2,2.0181968795,1.278486394,0.16108550400000002
ros_tale__7_103_750pq__1,2.1445391823,1.5414810700000001,0.20020821100000002
ros_tale__7_103_750pq__2,2.3160085137,1.470087353,0.221042754
ros_tale__9_77_0pq__1,4.2921011372,0.531146239,0.22423083500000002
ros_tale__9_77_0pq__2,4.8170698469,0.40149430900000005,0.43619118300000004
ros_tale__9_77_250pq__1,4.3485467887,0.605315366,0.257730731
ros_tale__9_77_250pq__2,4.3148617013,0.807971179,0.5135476840000001
ros_tale__9_77_750pq__1,3.9882532589,0.700724439,0.12783092100000001
ros_tale__9_77_750pq__2,4.0745910654,0.521437864,-0.092230409
ros_tale__11_83_0pq__1,2.8256221809,1.175927105,-0.14357819900000002
ros_tale__11_83_0pq__2,2.9810911666,1.175348082,-0.18103812400000002
ros_tale__11_83_250pq__1,2.8260126183,1.130795104,-0.276094987
ros_tale__11_83_250pq__2,2.9831801389,0.9795919080000001,-0.28364754400000003
ros_tale__11_83_750pq__1,3.0980311286,1.374186162,-0.385375122
ros_tale__11_83_750pq__2,2.7960978741,1.182891084,-0.302820358
ros_tale__13_87_0pq__1,0.1119442436,-0.964884908,-0.158081835
ros_tale__13_87_0pq__2,-0.2121759789,-0.8530385290000001,-0.326010792
ros_tale__13_87_250pq__1,-0.9121207301,-0.834106243,0.12303699200000001
ros_tale__13_87_250pq__2,-0.5962946607,-0.853403228,0.172556438
ros_tale__13_87_750pq__1,-0.1546505495,-0.373372297,0.340269241
ros_tale__13_87_750pq__2,0.0192245015,-0.6747255430000001,0.281019843
ros_tale__14_27_0pq__1,1.5144284101999999,0.052281453000000006,-0.537316428
ros_tale__14_27_0pq__2,1.0611945731,-0.080574988,-0.43609835900000005
ros_tale__14_27_250pq__1,1.698764927,0.8978152250000001,-0.102851355
ros_tale__14_27_250pq__2,2.0667307365,1.214038418,-0.176020641
ros_tale__14_27_750pq__1,4.060596718,1.963660629,1.3674984860000001
ros_tale__14_27_750pq__2,3.5082633534000003,1.804678793,0.936573286
ros_tale__16_28_250pq__1,-0.4222408694,-0.042630417000000004,0.391265266
ros_tale__16_28_250pq__2,-0.4181407593,-0.27841027,0.38658636900000004
ros_tale__16_32_0pq__1,-1.1348370924,-0.8038660240000001,-0.03401531
ros_tale__16_32_0pq__2,-0.8969655566,-0.734172626,-0.068463514
ros_tale__16_32_0pq__3,-0.9627608811,-0.46905208200000004,0.18575091400000002
ros_tale__16_32_0pq__4,-1.2442354168,-0.467054921,0.21141973400000003
ros_tale__16_32_250pq__1,-0.7054617805000001,0.072479731,0.15879195200000001
ros_tale__16_32_250pq__2,-1.0282330951,0.11486808600000001,0.156995183
ros_tale__16_32_750pq__1,-0.6405862903,0.15976145,0.215164809
ros_tale__16_32_750pq__2,-0.35532176260000004,0.471769888,0.319740371
ros_tale__17_104_0pq__1,-0.7994995789,-1.316605827,0.43983647600000003
ros_tale__17_104_0pq__2,-0.5558818046,-1.210869962,0.392020733
ros_tale__17_104_250pq__1,-0.3812044801,-0.41812970200000005,0.706101113
ros_tale__17_104_250pq__2,-0.2976237275,-0.820183717,0.620042288
ros_tale__17_104_250pq__3,-0.1095800752,-0.61006344,0.5387263680000001
ros_tale__17_104_250pq__4,-0.3343270843,-0.552700965,0.9171451260000001
ros_tale__17_104_750pq__1,-0.5721494380000001,-0.491335944,0.6481270760000001
ros_tale__17_104_750pq__2,-0.4426282986,-0.823491171,0.445417956
ros_tale__18_24_250pq__1,1.0307968511,0.383947841,1.259036816
ros_tale__18_24_250pq__2,0.3980050804,-0.132873347,0.813995346
ros_tale__18_36_0pq__1,-1.265396355,-1.005562864,0.51610102
ros_tale__18_36_0pq__2,-1.3385533012,-0.7095748230000001,0.602182045
ros_tale__18_36_0pq__3,-0.5580510985,0.031505558,0.44791902100000003
ros_tale__18_36_0pq__4,-0.2684410776,-0.054858624,0.7039331990000001
ros_tale__18_36_250pq__1,-0.0622604064,0.04027106,0.720855298
ros_tale__18_36_250pq__2,-0.0540060211,-0.028433048000000002,0.650875576
ros_tale__18_36_750pq__1,1.6669374341,0.623755265,1.546197726
ros_tale__18_36_750pq__2,1.6790186136,0.73260342,1.584077686
ros_tale__19_91_0pq__1,-0.047008128100000005,-0.86842772,0.19594456000000002
ros_tale__19_91_0pq__2,-0.051700481400000005,-0.8916542940000001,0.08939118800000001
ros_tale__19_91_250pq__1,-1.1280197322,-1.05411753,0.32206998800000003
ros_tale__19_91_250pq__2,-0.7278363566,-0.9289707660000001,0.045230318000000005
ros_tale__19_91_750pq__1,0.0056071787,-0.95067287,0.17019406
ros_tale__19_91_750pq__2,-0.2118476005,-0.27723268500000003,-0.05540499
ros_tale__19_91_750pq__3,0.10763854040000001,-0.696278579,-0.14625546
ros_tale__19_91_750pq__4,0.0898996935,-0.6196200470000001,-0.6842217220000001
ros_tale__21_97_0pq__1,1.1050742444,0.54064867,-0.069939922
ros_tale__21_97_0pq__2,2.9657369164,1.603010032,0.521034976
ros_tale__21_97_250pq__1,3.0330097719,2.01080927,0.443479783
ros_tale__21_97_250pq__2,4.3041230421,2.3835252430000002,0.742704066
ros_tale__21_97_750pq__1,1.8558348584000002,1.248445646,0.139308513
ros_tale__21_97_750pq__2,4.5412606967,2.720816215,0.740062926
ros_tale__25_111_0pq__1,-0.7875113042,-0.012950168000000001,-0.25468864
ros_tale__25_111_0pq__2,-1.5432486548000002,-0.9526739810000001,-0.247761798
ros_tale__25_111_250pq__1,0.1438710751,0.187820176,-0.042195750000000004
ros_tale__25_111_250pq__2,-0.8151669119,0.062073368000000004,-0.40731054800000005
ros_tale__25_111_750pq__1,-0.2936683169,0.260084272,-0.41696341600000003
ros_tale__25_111_750pq__2,-1.5905876165000001,-1.132864079,-0.277083305
ros_tale__29_119_0pq__1,-1.3204770263,-1.564207404,0.11370136500000001
ros_tale__29_119_0pq__2,-0.2786833309,-1.010029394,0.420637772
ros_tale__29_119_250pq__1,-0.0171273207,-0.367814597,0.43312212200000005
ros_tale__29_119_250pq__2,-0.0521781267,-0.004100886000000001,0.46302000600000004
ros_tale__29_119_750pq__1,-0.2581666333,-0.396324689,0.511094622
ros_tale__29_119_750pq__2,-0.0373441795,-0.047399974000000004,0.425896441
ros_tale__ALE4_0pq__1,-0.46488610690000004,-0.39976180800000005,0.19736424400000002
ros_tale__ALE4_0pq__2,-0.4486967832,-0.5220625790000001,0.210802772
ros_tale__ALE4_250pq__1,2.03049258,0.650606384,2.048441456
ros_tale__ALE4_250pq__2,2.1696907252,0.730504656,1.990108766
pcoli__atASMT_325G__1,-0.0996897156,0.7351499140000001,0.04498786
pcoli__atASMT_325G__2,0.0779377427,0.8616451820000001,0.103098007
pcoli__bpTDC__1,1.4660446201,1.181695905,0.378559301
pcoli__bpTDC__2,1.7104429603,1.160263678,0.36998961500000005
pcoli__BRCA__1,0.9945426098000001,1.260126653,0.19094988400000001
pcoli__BRCA__2,0.8845017759,1.214626427,0.185832415
pcoli__BRCActrl__1,1.7736185435,1.5000968399999999,0.7478487060000001
pcoli__BRCActrl__2,2.0372956467,1.593758683,0.822133306
pcoli__BRCAswap__1,0.5500981809000001,0.956519004,0.57696863
pcoli__BRCAswap__2,0.407642486,0.8699900730000001,0.6370936500000001
pcoli__btAANAT__1,-0.13161315510000002,0.81806691,0.323861084
pcoli__btAANAT__2,0.3179967886,0.931215435,0.27958708600000004
pcoli__btASMT__1,0.4623678989,0.9916411310000001,0.367003185
pcoli__btASMT__2,0.5858652306000001,1.039068244,0.415723973
pcoli__CC1__1,1.0066599482,0.955973595,0.689232144
pcoli__CC1__2,0.3691664651,0.629645256,0.49854365700000003
pcoli__ccCOMT__1,0.7438903823,1.2404619860000001,0.207124303
pcoli__ccCOMT__2,0.8053818974,1.21842087,0.135602372
pcoli__ckDDC__1,0.9703389091,1.276103499,0.64864206
pcoli__ckDDC__2,1.2735887125,1.402044525,0.71046172
pcoli__CNTF_belt__1,0.6225604447,1.091095909,0.420432377
pcoli__CNTF_belt__2,-0.0202251296,0.6883404390000001,0.47953411300000004
pcoli__cobPNMT__1,0.2710418202,1.006569019,0.303324142
pcoli__cobPNMT__2,0.0820141035,0.7693364340000001,0.322389862
pcoli__cvPhhB__1,-0.1656647297,1.109734889,0.057619355000000004
pcoli__cvPhhB__2,-0.3293262537,0.632710703,0.277355495
pcoli__ggAANAT__1,0.5462508315,1.010242936,0.21586797400000002
pcoli__ggAANAT__2,0.3283854235,1.0779122700000001,0.12626112
pcoli__ggTPH__1,0.3101888423,1.076597852,0.11468483400000001
pcoli__ggTPH__2,0.8283768414,1.218118947,0.070815561
pcoli__hsAANAT__1,2.1622468975,1.094306449,1.089893306
pcoli__hsAANAT__2,1.6513326012,0.909213699,0.903433806
pcoli__hsASMT__1,1.6078119936,1.483945222,0.265788397
pcoli__hsASMT__2,1.4544849801,1.363775547,0.330022315
pcoli__hsPNMT_mb__1,0.008370127100000001,0.6300218320000001,0.040300772000000006
pcoli__hsPNMT_mb__2,-0.14504481300000002,0.5727832150000001,0.12697175200000002
pcoli__hsTPH__1,0.3094579549,1.04773766,-0.175521843
pcoli__hsTPH__2,0.0135651954,0.97969715,0.09615961
pcoli__hsTPH_E2K__1,-0.17953212170000002,0.49608405200000005,0.526622704
pcoli__hsTPH_E2K__2,-0.0265861335,0.45898914300000004,0.628575133
pcoli__hsTPH_E2K_N91I_P99C__1,1.1205441918,1.47188156,-0.08709583800000001
pcoli__hsTPH_E2K_N91I_P99C__2,0.7997606416,1.071902109,-0.018978383
pcoli__hsTPH_N158trunc__1,0.6888780502,0.69143318,0.49277853
pcoli__hsTPH_N158trunc__2,0.5054664389,0.717878385,0.481644575
pcoli__hsTPH_N174trunc__1,-0.2721567797,0.8940704730000001,0.19621347500000003
pcoli__hsTPH_N174trunc__2,-0.0896176397,0.684641299,0.490658674
pcoli__hsTPH_Ntermtrunc__1,1.9618700725,1.508052508,0.853001546
pcoli__hsTPH_Ntermtrunc__2,2.2856767823,1.416903674,0.7565656460000001
pcoli__hsTPH1__1,0.5328204167,0.9584985460000001,0.680069985
pcoli__hsTPH1__2,0.4261003293,0.8180278910000001,0.6759045060000001
pcoli__MBP__1,-0.20421857840000002,-0.046730856,-0.573046228
pcoli__MBP__2,0.183141667,0.45279048600000005,-0.051903538000000006
pcoli__msCOMT__1,1.4237595693,1.336006606,0.079404681
pcoli__msCOMT__2,1.6373658660000001,1.428518027,-0.044857836000000005
pcoli__ocAANAT__1,0.0472355219,0.8750200050000001,0.16575990100000002
pcoli__ocAANAT__2,0.4942139424,1.070385363,0.2116699
pcoli__osTDC_K374H__1,1.3750031342,1.176682724,0.851500016
pcoli__osTDC_K374H__2,1.1097883855,0.9583189430000001,0.979614336
pcoli__osTDC_K374L__1,1.6205279439,1.408083215,-0.064751683
pcoli__osTDC_K374L__2,2.0075574943,1.380790605,0.13687585800000002
pcoli__osTDC_K374Q__1,0.796916493,1.011187447,0.43024290200000004
pcoli__osTDC_K374Q__2,0.7022450778,1.02483936,0.45649869600000004
pcoli__osTDC_L360V__1,0.6170823244,1.109839949,0.17240939800000002
pcoli__osTDC_L360V__2,1.0024171589,1.155724456,0.273833125
pcoli__pmTPH__1,2.5983549672,2.074392364,-0.33557125600000004
pcoli__pmTPH__2,2.8279652432,1.9333262,-0.103547147
pcoli__RFC__1,-1.2468857507,-0.02384108,-0.193622802
pcoli__RFC__2,-1.124749272,-0.031337513000000004,-0.271951257
pcoli__RFCctrl__1,2.2385871989,1.273677352,0.8765261360000001
pcoli__RFCctrl__2,2.4359602371,1.112188612,0.8084935360000001
pcoli__RFCnopause__1,1.7989772929,1.216375803,0.9157442760000001
pcoli__RFCnopause__2,2.1550415597,1.088710693,1.011176016
pcoli__RFCpluspause__1,1.3182638755,0.9063980930000001,0.902283076
pcoli__RFCpluspause__2,1.3893175193,1.109465711,0.9472996260000001
pcoli__rnCOMT_sol__1,2.0485871128,0.9418323030000001,0.823034806
pcoli__rnCOMT_sol__2,2.0166363225,1.121202469,0.8417998760000001
pcoli__rnPNMT__1,1.2591325054,1.053406293,-0.087156416
pcoli__rnPNMT__2,1.2789338677,0.9906369150000001,-0.047135399
pcoli__rnTDC__1,1.3611867853000001,1.392040083,0.12196417600000001
pcoli__rnTDC__2,1.5410309404,1.621613693,0.059651514
pcoli__rnTDC_trunc__1,2.2298359429,1.843166123,0.10154764100000001
pcoli__rnTDC_trunc__2,2.24758745,1.825614008,0.171203867
pcoli__saCOMT_T2A__1,0.49246673630000004,1.229672784,-0.0422892
pcoli__saCOMT_T2A__2,0.29917256470000003,1.220907118,-0.0050907420000000005
pcoli__sfCOMT__1,-0.2114417186,0.6119069850000001,-0.104639965
pcoli__sfCOMT__2,-0.4508123619,0.45460434,-0.08689561
pcoli__sgAANAT_D63G__1,0.25773362380000003,0.986634522,0.063928575
pcoli__sgAANAT_D63G__2,0.2980333056,0.963405528,-0.046721704
pcoli__ssDDC__1,1.491798852,1.347919562,0.380732609
pcoli__ssDDC__2,1.3512146285,1.292454023,0.5413918120000001
pcoli__TP53B__1,1.2922403641,1.41169283,0.217165399
pcoli__TP53B__2,1.4284418719,1.452113639,0.26082317
pcoli__WT__1,0.5640874577,0.680543153,1.1453485460000001
pcoli__WT__2,0.3745591059,0.6744944150000001,1.070647936
cck__glu_ale4__1,-0.43031653680000004,-0.22643264200000002,0.14242569800000002
cck__glu_ale4__2,-0.8955429250000001,-0.595681001,0.23916410400000002
cck__cck_ale1__1,-0.6462220750000001,0.07857544500000001,-0.036123555
cck__cck_ale1__2,-0.3989343443,0.273365719,0.042168756
cck__cck_ale2__1,-0.1406459794,-0.060789583,0.11719557800000001
cck__cck_ale2__2,-0.4843978749,0.032580143,0.14509675
cck_pgi__gmos_delpgi__1,3.0979557717,1.278815057,0.548075038
cck_pgi__gmos_delpgi__2,4.2411583134,1.321497721,0.49255982000000004
cck_pgi__pgi_ale1__1,1.6947784653,1.357482341,0.155626605
cck_pgi__pgi_ale1__2,1.5863617969,1.497179508,0.458879289
cck_pgi__pgi_ale2__1,1.3025922335,0.743132258,0.9356459460000001
cck_pgi__pgi_ale3__1,1.3530507819,0.796289252,0.080522988
cck_pgi__pgi_ale3__2,0.8575995896,0.6704043030000001,0.319070503
cck_pgi__pgi_ale4__1,-0.2889414766,0.043230666,-0.060545762
cck_pgi__pgi_ale4__2,0.1215737447,0.211222192,-0.023064144
cck_pgi__pgi_ale4__3,0.18933580190000002,0.21355474600000002,-0.026233267
cck_pgi__pgi_ale5__1,2.134169367,0.880916333,0.6346640520000001
cck_pgi__pgi_ale5__2,1.8774001309,1.202797995,0.6909501880000001
cck_pgi__pgi_ale6__1,1.91802512,1.152747512,0.28762259500000004
cck_pgi__pgi_ale6__2,2.5544148895000003,1.221066045,0.536174008
cck_pgi__pgi_ale7__1,0.9464748165,0.557269695,0.17530578100000002
cck_pgi__pgi_ale7__2,0.753489995,0.32386986,0.46740904
cck_pgi__pgi_ale8__1,2.4659566553,1.126874242,0.174656744
cck_pgi__pgi_ale8__2,2.5732409092,1.447114452,0.394370202
cck_sdh__gmos_delsdhCB__1,-2.2583394222,-1.6134785790000001,1.322502666
cck_sdh__gmos_delsdhCB__2,-1.4940035778,-0.7812265490000001,0.5798925810000001
cck_sdh__sdh_ale1__1,-0.0563720985,0.0028178820000000003,0.998987676
cck_sdh__sdh_ale1__2,-0.3710597639,0.10506926400000001,0.9379760260000001
cck_sdh__sdh_ale2__1,-0.4408370411,-0.053528788,0.736952856
cck_sdh__sdh_ale3__1,-0.3116816282,-0.025734888,0.803381376
cck_sdh__sdh_ale3__2,-0.0373957263,0.013052879000000002,0.695367646
cck_sdh__sdh_ale3__3,0.2289325669,0.078940915,0.681227083
cck_pts__gmos_delptsHIcrr__1,2.319534375,0.644057506,-0.47601407300000004
cck_pts__gmos_delptsHIcrr__2,1.5300900843,0.403004803,-0.33705242
cck_pts__pts_ale1__1,-0.380853871,-0.20154284800000002,0.9351348060000001
cck_pts__pts_ale1__2,-0.10017592680000001,-0.163675127,0.876612566
cck_pts__pts_ale2__1,-0.8981986310000001,-0.32592872900000003,0.115148097
cck_pts__pts_ale2__2,-0.7013117996,0.05975188100000001,0.09984643500000001
cck_pts__pts_ale3__1,-0.6962513267,-0.672059488,0.41419806800000003
cck_pts__pts_ale3__2,-0.7641720208,-0.253134835,0.5783373190000001
cck_pts__pts_ale4__1,-0.43641779940000003,-0.324355718,0.046307297000000004
cck_pts__pts_ale4__2,-0.6841123313,-0.277600615,0.036329173
cck_gnd__gmos_delgnd__1,-2.296214704,-1.9390506260000002,0.319589504
cck_gnd__gmos_delgnd__2,-1.9020482093000002,-1.867799755,0.503198241
cck_gnd__gnd_ale1__1,-0.8089367693,0.14280213,0.20693571300000002
cck_gnd__gnd_ale1__2,-0.7825562522,-0.15984701,0.188642002
cck_gnd__gnd_ale2__1,-0.8433053555000001,-0.21131306100000002,0.101779039
cck_gnd__gnd_ale2__2,-0.1087580565,0.408570007,0.172979991
cck_gnd__gnd_ale3__1,-0.5246771007000001,0.001952315,0.155982392
cck_gnd__gnd_ale3__2,-0.5890360209000001,0.015307585,0.23824755400000003
cck_tpiA__gmos_deltpiA__1,7.9735705152000005,3.132099161,0.7806081060000001
cck_tpiA__gmos_deltpiA__2,7.7183140203,3.554506323,0.813794416
cck_tpiA__tpiA_ale1__1,2.9100891233,1.667917894,0.5988579620000001
cck_tpiA__tpiA_ale1__2,3.3600424793,1.912158323,0.589313505
cck_tpiA__tpiA_ale2__1,7.4175801287,4.065180144,0.630282656
cck_tpiA__tpiA_ale2__2,7.4448794421,4.264023301,0.582770958
cck_tpiA__tpiA_ale3__1,2.4136374395,1.330072318,0.694016618
cck_tpiA__tpiA_ale3__2,2.2207012891,1.343861704,0.6840427720000001
cck_tpiA__tpiA_ale4__1,2.9534060703,1.714261869,0.744539256
cck_tpiA__tpiA_ale4__2,3.4014629348,2.040659731,0.7080815420000001
acid_tale__acid_ale1_pH7__1,-1.2905435465,-0.726079527,0.057748651000000005
acid_tale__acid_ale1_pH7__2,-1.4979603898,-0.5001485520000001,0.000836439
acid_tale__acid_ale1_pH5__1,-0.9113016218000001,-0.578678534,0.393058448
acid_tale__acid_ale1_pH5__2,-0.5727800658000001,-0.670885552,0.51636355
acid_tale__acid_ale2_pH7__1,-0.44792839100000004,-0.27018516200000003,-0.058615956000000004
acid_tale__acid_ale2_pH7__2,-0.0784352147,0.0018279040000000002,-0.003295563
acid_tale__acid_ale2_pH5__1,-1.0039937242,-0.370064302,0.054635539000000004
acid_tale__acid_ale2_pH5__2,-0.521402749,-0.075489163,0.312142354
acid_tale__low_Mg_ale_pH7__1,-1.4935246595,-0.5697286960000001,-0.7608421670000001
acid_tale__low_Mg_ale_pH7__2,-1.5301650565,-0.9000755420000001,-0.879332121
acid_tale__low_Mg_ale_pH5__1,-0.8575259467,0.10158644300000001,-0.028056045
acid_tale__low_Mg_ale_pH5__2,-0.6521009821,0.139266839,-0.12884752500000002
acid_tale__MES_ale_pH7__1,-0.2361324304,0.00483758,0.041432463
acid_tale__MES_ale_pH7__2,-0.8861962902,-0.339713535,0.037419389000000004
acid_tale__MES_ale_pH5__1,0.2172596627,0.7633379,0.6634502010000001
acid_tale__MES_ale_pH5__2,-1.9800505059,-0.9295846,1.148891356
acid_tale__gmos_pH7__1,-0.8879042122,-0.41758569900000003,-0.020226017000000002
