,A,Fnr,NarP,ModE,NarL
lrp__dellrp_min_trans__2,5.4705439873,-0.5965645774,1.1384051438,0.38501553980000003,1.1567031192
lrp__dellrp_min_stat__1,2.1845447084,-0.09172600310000001,-0.6068568446,-0.3536716628,-1.2638361669
lrp__dellrp_min_stat__2,2.4787845678,-0.2604633833,-0.3328511602,-0.46557681300000003,-1.1661057503
lrp__dellrp_liv_log__1,1.2866071737,0.0257724632,-0.24906410510000002,-0.1193660384,0.40706474730000003
lrp__dellrp_liv_log__2,0.6650480516,-0.0743060465,0.0385167732,-0.2092100479,0.1579802472
lrp__dellrp_liv_trans__1,5.7581628903,-0.7908679979000001,0.9740432111,-0.0172135513,0.5294972933000001
lrp__dellrp_liv_trans__2,5.9335953243,-0.5605540760000001,0.8732653151,0.20248464870000002,0.7500253049000001
lrp__dellrp_liv_stat__1,0.7156086888000001,0.1988388559,-0.4748877644,-0.9740396688,-1.2858413951
lrp__dellrp_liv_stat__2,0.6522518865,0.2155505949,-0.1711646672,-0.2810959178,-1.1264390268
lrp__dellrp_rich_log__1,1.7112211573,-0.4247212359,0.6795692222,-0.44699035940000004,-1.2101778078
lrp__dellrp_rich_log__2,2.4202838336,-0.4265440585,0.538312283,-0.2428400987,-1.0155130628
lrp__dellrp_rich_trans__1,1.5956576199999999,-0.8679103318,0.6398781248000001,-0.4049448512,0.4587100022
lrp__dellrp_rich_trans__2,-0.38830655750000004,-0.8983829466000001,0.8091773401,-0.3150608301,0.3726461786
lrp__dellrp_rich_stat__1,-0.8043124261,-0.3971189492,1.801071051,-0.234846508,-0.006970225
lrp__dellrp_rich_stat__2,0.0126188784,-0.24081092610000002,2.3546374513,0.4955135571,0.2360315618
mazF_circuit__t0__1,-0.6810557709,0.08827390900000001,0.5751359908,0.2719259813,0.0899212674
mazF_circuit__t2__1,8.377944919800001,-0.23167562300000002,0.7346961230000001,0.24316179870000001,0.3344896395
mazF_circuit__t4__1,10.3755155013,0.2629024821,0.6047726091,-1.064890186,0.7913739665
mazF_circuit__t6__1,8.8848990165,0.43528731260000003,1.9225870526,-0.6846428685,0.8612887107
mazF_circuit__t8__1,4.710877947,0.3820487614,2.1788639651,-0.6332092477,1.4657611373
mazF_circuit__t0__2,0.6810557709,-0.08827390900000001,-0.5751359908,-0.2719259813,-0.0899212674
mazF_circuit__t2__2,9.2373810056,-0.2043366113,0.9692767364,0.6587769794,0.46202607490000003
mazF_circuit__t4__2,9.8357925288,-0.32261156550000003,1.170775324,-0.2679205248,0.8510675943
mazF_circuit__t6__2,8.5303104721,0.5355032213,1.894479169,-0.5273368095000001,1.1189896353
mazF_circuit__t8__2,4.918863624,0.39596403090000004,2.9757521876,0.0902366283,1.5230976053
mazF_ribo__emptyvec_mrna_5m__1,-0.14364170980000002,-0.0188473862,-0.014799067400000001,0.035098825300000004,0.0364508381
mazF_ribo__emptyvec_mrna_5m__2,0.14364170980000002,0.0188473862,0.014799067400000001,-0.035098825300000004,-0.0364508381
mazF_ribo__mazF_mrna_5m__1,-2.5175915345,0.8768952831,1.5939110586,0.3260773048,1.3025315569
mazF_ribo__mazF_mrna_5m__2,-2.5839021415,0.7943170451,1.5294029995,0.3372553824,1.2303245734
mazF_ribo__emptyvec_total_5m__1,-0.1597913357,0.0022417352,0.6434567221,-1.0758371711999999,0.27129302310000003
mazF_ribo__emptyvec_total_5m__2,-1.4936785384,-0.1816462398,0.9248736934,-1.5908161442000002,0.3016804166
mazF_ribo__mazF_total_60m__1,-1.9882933545,0.3641228837,1.0143844797,-0.93243292,0.6508127193000001
mazF_ribo__mazF_total_60m__2,-0.8801015338,0.46529772480000003,1.0286705826,-0.6435456983,0.44962002560000003
mercury__ctrl_t00__1,-0.9788931134000001,0.0143233844,-1.0757898461,-0.18509315510000002,0.0449755047
mercury__ctrl_t10__1,1.1288384903,-0.5673512663,-0.13170815900000002,-0.0372647177,0.0404729277
mercury__ctrl_t30__1,5.0910843668,-0.9106348201000001,0.3347815394,0.3872943112,0.5646768631
mercury__ctrl_t60__1,0.6127739216,-0.7654763169000001,0.3358194199,0.67797312,1.0481098526000001
mercury__hg_t10__1,-5.2655133397,0.10413819610000001,0.3532348375,0.5794619572,-0.2324561156
mercury__hg_t30__1,-5.633211679,0.1963005887,0.5359288312,0.7046108113,0.0907580217
mercury__hg_t60__1,-3.4803559622,0.5268947778,-0.795546317,0.7552327414000001,1.6165050362
mercury__pma_t10__1,-4.9210220586,-0.0169749804,1.4231360473,-0.3864578635,-0.716489989
mercury__pma_t30__1,-3.5270012466000003,0.1514677783,2.2556247376,0.3173171737,-0.4734153022
mercury__pma_t60__1,3.9892651656,0.0907918983,0.7959702219,0.4434454748,0.9099142447
mercury__ctrl_t00__2,-0.1601185018,-0.0046689013,0.2770159203,0.0412753656,-0.035873579
mercury__ctrl_t10__2,2.5382830506,-0.426649692,0.3475332458,0.2220815204,0.1110320399
mercury__ctrl_t30__2,7.6436141917,-1.0217004236,0.7616610989,0.588145331,0.6949480938
mercury__ctrl_t60__2,-0.9769571991,-0.7745977194,0.8156948725000001,0.761416874,1.0423263303
mercury__hg_t10__2,-5.6259184706,0.1257959895,0.3533129658,0.7189688669000001,0.0440971979
mercury__hg_t30__2,-4.1112794522,0.1732554926,0.7853105724,0.7272430948,0.1794544521
mercury__hg_t60__2,-2.8189362188000002,0.4697261488,-0.1405527954,0.3980557219,0.8616533338
mercury__pma_t10__2,-5.4099614158,-0.11645100400000001,1.2716556320999999,-0.10184874840000001,-0.8006492843
mercury__pma_t30__2,-4.3005881546,0.1571979088,2.0195727069,0.0237189046,0.207714641
mercury__pma_t60__2,7.6354211872,-0.6415963887,1.065612588,0.4159741449,0.7792094978
mercury__ctrl_t00__3,1.1390116152,-0.0096544831,0.7987739258000001,0.14381778950000002,-0.009101925700000001
mercury__ctrl_t10__3,3.0291527087,-0.3169365246,0.40502934960000003,0.1852238618,0.0297155485
mercury__ctrl_t30__3,8.1227220056,-0.748058828,1.1495329676,0.7827497223000001,0.9421323020000001
mercury__ctrl_t60__3,-1.3934292168,-0.642971501,0.7893427970000001,0.6998287303,1.0018642376
mercury__hg_t10__3,-3.478873854,0.1558185043,-0.0664780346,0.8864096730000001,-1.1827283539
mercury__hg_t30__3,-5.6467013645,0.1043121531,0.3367681102,0.5297189678,0.1868455151
mercury__hg_t60__3,-3.8204463751,0.6420763381,-0.0068261518,0.6108815154,1.4647137819
mercury__pma_t10__3,-4.5325825104,-0.1316689648,1.1713202897000001,-0.0240661546,-0.7801921039
mercury__pma_t30__3,-3.2597613755,0.09705247630000001,1.5251462585,0.3653151025,0.005003820500000001
mercury__pma_t60__3,8.8053858465,-0.6977402275,1.1659920872,0.6384026943000001,1.1691502198000001
ml_abx__az_lolcde__1,-2.3339824378,-0.7516619417,-0.7932878302,0.42614223900000003,0.5219592883
ml_abx__az_lolcde__2,-1.2228953054,-1.1496425843,-0.3324360118,0.2226343002,0.1476989733
ml_abx__az_lolcde__3,-1.3084146603,-0.9921913121,0.1938367328,0.0085671312,-0.1640617939
ml_abx__b01__1,0.10050932010000001,0.006689497000000001,-0.1961719882,0.0762185603,0.3242742006
ml_abx__b01__2,-0.18466359440000002,0.078838191,-0.3249572721,0.1217716799,0.3638314532
ml_abx__b01__3,0.12135043470000001,0.0518871206,-0.6389769717,0.11723652250000001,-0.0790272035
ml_abx__cro__1,-1.2385399708,-0.1923720784,-0.1847351964,0.2683378315,0.3222878997
ml_abx__cro__2,0.1525294746,-0.0085819389,0.0160035254,0.1647963208,0.10925400710000001
ml_abx__cro__3,0.9845838958,-0.0053562109,-0.6636773370000001,-0.2932126947,-0.7184818104
ml_abx__chl__1,-1.3747857571,-0.6587832035,-0.0852295998,-0.7009970455,-1.8842522649000002
ml_abx__chl__2,1.0431227132,-0.9242868331,0.1142079317,-0.5699934441,-1.6301626145
ml_abx__chl__3,0.7135102332000001,-0.7405011435000001,-0.0158329611,-1.0034081238,-1.9436156288
ml_abx__cip__1,-0.3322373612,-0.1190072798,-0.3970176224,0.06302456570000001,0.44070444140000004
ml_abx__cip__2,0.14907742570000002,-0.0044759721,-0.3059331215,0.11955735170000001,0.0165354
ml_abx__cip__3,1.1403035197,-0.06839568160000001,-0.4381170064,-0.3954385601,-1.2321601906
ml_abx__clr__1,-3.6909117496,-0.49915717730000003,-0.6500549653000001,-0.7396913875000001,-1.9270394445
ml_abx__clr__2,0.41877780600000003,-0.9562176016,-0.2176950305,-0.7633453845,-1.8220703881
ml_abx__clr__3,1.8670740731,-0.8397931040000001,-0.28617542230000004,-0.8729218319000001,-2.0141383928
ml_abx__cst__1,-1.869737333,-0.6163406841,-0.2749243508,0.033092237000000004,0.1347020481
ml_abx__cst__2,-1.0663929311,-0.6206016748000001,-0.3188610704,0.0634062318,0.13541031
ml_abx__cst__3,-1.0550296329,-0.5586389879,-0.6145075322,0.0225731407,-0.2213388594
ml_abx__ctrl__1,-1.3469872010000001,-0.1166496013,-0.147890828,0.2493299611,0.31016244130000004
ml_abx__ctrl__2,-1.2672672686,-0.051026380600000004,-0.1239684306,0.26758144510000004,0.20727662
ml_abx__ctrl__3,-0.5015109399000001,-0.1833504845,-0.0193354851,0.08268180160000001,0.3105311283
ml_abx__ctrl__4,-0.32911322260000003,0.0806954445,0.2530393656,-0.0222287823,0.3304123874
ml_abx__ctrl__5,1.6154547555,0.0191679243,0.0476726274,-0.4245576831,-0.607020917
ml_abx__ctrl__6,1.8294238766,0.2511630976,-0.0095172493,-0.1528067424,-0.5513616599
ml_abx__dox__1,-2.7403691242,-0.7860369249,0.2844510209,-0.8340183919,-2.123486846
ml_abx__dox__2,1.4379032367,-1.2163194972,0.5292508769000001,-0.6774661511,-1.9741431864
ml_abx__dox__3,1.4025503684,-0.8969322540000001,0.4988692608,-0.8178544045,-1.9122287610000002
ml_abx__glob__1,-1.912826456,-1.3651194326,-0.830366512,0.2135125896,0.3908335277
ml_abx__glob__2,-1.4272780631,-1.2914137657,-0.4305743459,0.2643331805,0.2676428987
ml_abx__glob__3,0.19001897110000002,-1.0983352413,-0.44432474850000003,-0.14941288490000001,-0.8435504156
ml_abx__lvx__1,-0.7413791142,-0.0289735559,-0.5394489885,0.2889729303,0.4723209412
ml_abx__lvx__2,0.24776382970000002,0.18845651800000002,-0.1885031941,-0.1315802624,0.4053283754
ml_abx__lvx__3,1.0857081473,0.053335694100000004,-0.09678042020000001,-0.31914067430000004,-0.4314810383
ml_abx__mec__1,-0.6893070052,-0.2293278892,-0.23330243280000001,0.1678683704,0.3491968233
ml_abx__mec__2,0.1513322545,-0.0863974743,0.0163908616,0.1090220512,-0.020479620400000002
ml_abx__mec__3,0.603456006,-0.10364660020000001,-0.2018644897,-0.038684175200000004,-0.3568322578
ml_abx__mem__1,-1.5211300145000002,-0.1980404688,-0.1554161803,0.22544476800000002,0.0682774199
ml_abx__mem__2,-0.0675105643,0.19654594220000002,0.1156443229,0.07432950120000001,0.4010702123
ml_abx__mem__3,1.0626103338,0.39531110950000004,0.0531723465,-0.2901788837,-0.449334724
ml_abx__nit__1,-19.3298781941,1.1258775551,-1.4985159088,0.0408664923,-1.8529983361
ml_abx__nit__2,-19.7379571457,1.354755592,-1.8618398723,-0.1956148014,-2.2415804042
ml_abx__nit__3,-19.2902982429,1.3452369068,-1.3774826559,-0.26839517830000004,-2.5730471248
ml_abx__ntx__1,-15.9859247498,-0.5519501863,-0.9883573745,0.451501172,-1.241304038
ml_abx__ntx__2,-16.4858156984,-0.7382328027,0.0340262392,0.3984037145,-0.8102307222
ml_abx__nor__1,-0.6164871375000001,0.3269633085,-0.8135300413000001,0.2195090304,0.6147763583
ml_abx__nor__2,-0.15249881140000002,0.189146892,-0.6485917121,-0.1282928508,0.1958367194
ml_abx__nor__3,0.7019138906,0.257646025,-0.6237593804,-0.3293544967,-0.625870343
ml_abx__pb__1,-4.8418999134,-0.7179253264000001,-0.4732615275,0.0884803186,-0.045681297
ml_abx__pb__2,-3.3354177245,-0.5924204416000001,-0.3819153085,0.31923476770000003,0.2548067368
ml_abx__pb__3,-3.0892912799,-0.8001687414,-0.44320611200000004,0.10705748350000001,-0.0161794091
ml_abx__tmp__1,-0.6262131339,-0.2532161449,-0.2187354569,-0.0137812023,0.5816347862
ml_abx__tmp__2,0.6122294592,-0.6214561914,0.1270115665,-0.27975765350000004,0.37890662480000004
ml_abx__tmp__3,0.6617661329,-0.6251811719,0.15292323800000002,-0.5605083876,-0.5855826522
mut_abx__del_mutS_000nor__1,-1.1356829096,0.0970123236,-0.4680779981,-0.35598076910000004,-0.1165982831
mut_abx__del_mutS_000nor__2,0.1401580517,-0.2186048391,0.14991769300000002,0.0229579838,-0.060550110500000004
mut_abx__del_mutS_000nor__3,0.9955248579,0.1215925154,0.3181603051,0.3330227853,0.1771483936
mut_abx__del_mutS_125nor__1,-1.0660200072000001,-0.0278850961,-0.23714324020000002,-0.1264122254,-0.0388743695
mut_abx__del_mutS_125nor__2,-1.6529958206000002,0.0976449876,-0.7748986069,-0.322158078,-0.2188822302
mut_abx__del_mutS_125nor__3,-1.2744440087,0.24585199270000002,-0.39030569330000003,-0.2766010702,-0.1752381318
mut_abx__del_mutS_250nor__1,-2.0832725607,-0.012723672200000001,-0.2701559783,-0.2206756513,-0.0691234574
mut_abx__del_mutS_250nor__2,-0.8322691928,-0.1427372924,-0.0624734818,0.11632847660000001,-0.1674326576
mut_abx__del_mutS_250nor__3,-1.7275997636,0.1642186103,-0.3867299435,-0.1820465715,-0.2946422331
mut_abx__del_mutS_375nor__1,-2.013799586,0.304930242,0.23825299190000002,0.015699148,-0.0329850276
mut_abx__del_mutS_375nor__2,-0.6677587081,0.47015486110000004,-0.1456872012,0.118205631,0.139685675
mut_abx__del_mutS_375nor__3,-1.6167051954,0.3298855515,0.0629500868,0.0373156896,-0.21150780830000002
mut_abx__del_mutS_500nor__1,-1.3539522363,0.3784304416,0.23700319660000002,0.34781042500000003,-0.20451142630000002
mut_abx__del_mutS_500nor__2,-1.819581752,0.4791398864,0.0966768606,0.1599687233,-0.1582637064
mut_abx__del_mutS_500nor__3,-1.2662709946000001,0.023032378500000002,0.0863809469,0.20283051900000001,0.1369965031
mut_abx__del_mutS_625nor__1,-0.6316933273,-0.6495468024000001,0.22769132150000002,0.47508741520000003,0.0787838832
mut_abx__del_mutS_625nor__2,0.0511140987,0.1293026924,0.5527507740000001,0.4027161832,0.0128665328
mut_abx__del_mutS_625nor__3,-0.4913402885,0.43389779580000004,0.39793735220000004,0.4185693808,0.0378020203
mut_abx__del_mutS_750nor__1,0.6821698106,0.4700040541,0.8193837482,0.4468656017,-0.1668619379
mut_abx__del_mutS_750nor__2,0.9244171397000001,0.5893872825,1.2812880074,0.5926990611,0.174108656
mut_abx__del_mutS_750nor__3,-0.34684757110000003,0.3831052922,0.6112057222,0.4466262709,-0.2890885717
mut_abx__del_mutS_875nor__1,1.6750271414,0.3295755399,1.393296405,0.547168844,0.2486454287
mut_abx__del_mutS_875nor__2,0.9362869779,0.6226805845,1.0164772171,0.5387109826,0.0736348976
mut_abx__del_mutS_875nor__3,0.8156890995,0.2557763552,1.1725151544,0.5400126548,0.2495487052
nit_yeaG__wt_Nminus__1,-1.7094362355000001,0.4613139096,0.0416764971,-0.1294925983,-0.0288652676
nit_yeaG__wt_Nminus__2,1.7094362355000001,-0.4613139096,-0.0416764971,0.1294925983,0.0288652676
nit_yeaG__wt_Nplus__1,0.0794858658,-2.2304418322,-1.9269394826,-1.1162502348,0.4067190148
nit_yeaG__wt_Nplus__2,-0.8237685896,-1.6713529146,-1.1850135375,-0.9210364042,0.0607627829
nit_yeaG__del_yeaG_Nminus_24h__1,-3.4684238983,-2.237945271,-1.1517219224,-1.4795710015,-0.1404901613
nit_yeaG__del_yeaG_Nminus_24h__2,-0.7846641869000001,-1.4605007973,-0.4910967659,1.0569253113000001,-0.2947967347
nit_yeaG__del_yeaG_Nminus_24h__3,-0.80606451,0.2189535879,0.4636057176,0.5118292372000001,-0.9135410872
nit_yeaG__del_yeaG_Nminus__1,-0.485248367,-0.0005819889000000001,-0.0493981396,-0.1925721347,0.4186990196
nit_yeaG__del_yeaG_Nminus__2,0.4115301683,-0.5928889711,-0.008152702900000001,-0.0269905116,0.2213446734
nit_yeaG__del_yeaG_Nplus__1,2.7315268506,-2.2505650014,-1.6018884029,-1.1359879432,0.5989168105
nit_yeaG__del_yeaG_Nplus__2,-0.22120640160000002,-1.8635784236,-1.2617637205,-1.178274909,-0.2549977214
opex__amp__1,0.3318883556,-0.1487251704,0.0277676196,0.1856114013,-0.0864157517
opex__amp__2,-1.1682686185,-0.0909383045,-0.1422192555,-0.0371130287,-0.0603332762
opex__amp__3,-0.7657081728,-0.2760567605,-0.6088798432,-0.06770796970000001,-0.25348378120000004
opex__bak_amp__1,-1.4701771493,-0.1280048182,-0.5084575013,-0.13568283720000002,-0.3832216896
opex__bak_amp__2,-1.9846310668,-0.1696651311,-0.4486500265,-0.0194878542,-0.5446892557
opex__bak_amp__3,-1.9966674222,-0.0297308013,0.1604054376,-0.21074080450000002,-0.36593527140000004
opex__bak_kan__1,-0.804208773,-0.053151654300000004,-0.2572429943,-0.21841274600000002,-0.2700927933
opex__bak_kan__2,-0.4841416093,-0.0899749167,-0.3685298936,-0.16340408680000001,-0.43721417360000003
opex__bak_kan__3,-0.9137558751,-0.0735199011,0.1170126456,-0.1109472444,-0.4186497434
opex__bak_nor__1,-1.1996889651,-0.2236606787,0.1031942419,-0.1229807687,-0.3884149382
opex__bak_nor__2,-2.0330476806,-0.1867183711,0.24575623570000002,-0.06672184490000001,-0.0208064567
opex__bak_nor__3,-0.7875617468,-0.14437137800000002,-0.09824858510000001,-0.2861005653,-0.4762932782
opex__bak_rif__1,-1.1980951612,-0.6167399560000001,0.0016342186,-0.2710011916,-0.0349944577
opex__bak_rif__2,0.1321571832,-1.1151788445,0.8974918872000001,-0.6779806708,0.3150591238
opex__bak_rif__3,-1.5123757477000002,-0.9311711183,0.4532858154,-0.5489478318000001,0.28804722520000003
opex__chx_amp__1,-1.4485717655,-0.0517356156,-0.0970234911,0.2951739708,-0.2351001158
opex__chx_amp__2,0.21939760400000002,-0.0990943314,-0.2840033836,0.036064021200000004,-0.023597271000000003
opex__chx_amp__3,-0.48876500640000003,-0.1046609936,-0.20527666730000002,-0.164360897,-0.158722563
opex__chx_kan__1,-0.6873104438000001,-0.09648473540000001,-0.7891280302,-0.10761613660000001,-0.20662541310000002
opex__chx_kan__2,-1.4768608328,0.0077388532000000005,-0.1635851931,-0.040245347300000005,-0.1011346608
opex__chx_kan__3,-0.8586435581,0.1446998301,-0.017084185,0.13468835810000002,-0.1894652872
opex__chx_nor__1,-0.2453152597,-0.0676566085,-0.3499596535,0.0703767714,-0.1024029838
opex__chx_nor__2,-1.2946613280000001,-0.0947589315,-0.2426564041,-0.0046604893,-0.1148143098
opex__chx_nor__3,-0.119376675,-0.17706263290000002,-0.5554142054,-0.0315043977,-0.3999209607
opex__chx_rif__1,-0.8376094262,-0.0700382621,-0.2903950456,0.0967853394,-0.2458381117
opex__chx_rif__2,-0.9676721119,-0.0337101482,-0.041837312700000004,0.1542901462,-0.175150397
opex__chx_rif__3,-1.2437936725,-0.022135684500000002,0.047767309200000004,0.1114348242,-0.0548052926
opex__ctrl__1,-0.6863441889,-0.025180377900000002,0.0476518869,-0.0118585553,0.0354809081
opex__ctrl__2,0.30712886910000003,0.0196182562,0.1149121319,-0.0381710015,-0.0293820135
opex__ctrl__3,0.3792153198,0.0055621217,-0.16256401880000002,0.050029556700000005,-0.0060988946
opex__etoh_amp__1,0.6196754032,0.2377297239,0.7997173482000001,0.5834012378,-0.3003950277
opex__etoh_amp__2,0.34360686220000003,0.1053728839,0.7275210502,0.6749397497,-0.23004453430000002
opex__etoh_amp__3,-0.9638100478,0.13610910980000002,0.6074513047,0.5543420431,-0.2368358255
opex__etoh_kan__1,0.9080337027000001,0.025329637500000002,1.2829890480000001,0.7092854944,-0.3882078796
opex__etoh_kan__2,0.5921223404,0.0844512438,0.908196529,0.6607901825,-0.2317105489
opex__etoh_kan__3,-0.1795062815,0.2984237408,0.9277661168,0.6176407434,-0.3165273121
opex__etoh_nor__1,0.9592211989,0.2674526115,1.1007734795,0.6929577587,-0.31811287320000003
opex__etoh_nor__2,0.6512216651,0.1119558293,0.4081635303,0.48009653010000003,-0.24846069070000001
opex__etoh_nor__3,0.2694009033,0.188759698,0.646412104,0.6546216633,-0.0914119335
opex__etoh_rif__1,0.2632951006,-0.2067728977,1.0032295616,0.21449885840000002,-0.5913329005
opex__etoh_rif__2,0.335028625,-0.3449538552,1.3222415330000001,0.396511734,-0.5633607716
opex__etoh_rif__3,1.5727064148,-0.3120295367,0.9050592082000001,0.4036419101,-0.5637322966
opex__glual_amp__1,-1.0177655801,-0.027405716700000003,-0.3871698116,-0.3272222669,-0.3321683864
opex__glual_amp__2,0.0653841019,-0.0465774128,-0.4370605842,0.047171129000000006,-0.479006666
opex__glual_amp__3,-1.1263479204,-0.011465278800000001,-0.6600091548,0.1352565199,-0.5529740383
opex__glual_kan__1,-1.34797317,0.1627377317,-0.7039989006,-0.166781849,-0.5991697919
opex__glual_kan__2,-1.9924026767,0.1185396816,-0.39937182190000003,0.0793522375,-0.6886654583
opex__glual_kan__3,-1.1568505197,0.0651542921,-0.47564041900000004,-0.2002845717,-0.3433006764
opex__glual_nor__1,-0.916412922,-0.0607674478,-0.7213513067,-0.09719569880000001,-0.5569898378
opex__glual_nor__2,-0.9588859062,0.057061250800000005,-0.25755064040000003,-0.0632325265,-0.4961166716
opex__glual_nor__3,-1.4839681681,-0.0643940694,-0.6226823732,-0.47243313600000003,-0.7667841115
opex__glual_rif__1,0.1741002233,-1.1116646146,0.13388688810000002,-0.360529655,-0.22339244860000002
opex__glual_rif__2,0.44024291860000003,-1.0265227505,0.2229157012,-0.42543305010000004,-0.082095817
opex__glual_rif__3,0.646047998,-1.3311193672,0.367724602,-0.6824422859,-0.07060104860000001
opex__h2o2_amp__1,0.8783186646000001,-0.4733856206,-0.1307499106,-0.42295953940000003,-0.43136021480000003
opex__h2o2_amp__2,0.2973970184,-0.24088744950000002,-0.24361429910000001,-0.535425129,-0.4597404939
opex__h2o2_amp__3,-0.2799177301,-0.28051081510000003,-0.1925996092,-0.028822217600000002,-0.6375277116
opex__h2o2_kan__1,0.6400165701,-0.1835021285,0.330349581,-0.2967971581,-0.27392223400000004
opex__h2o2_kan__2,0.6734696293,-0.28643549630000004,-0.3192407816,-0.16501719310000001,-0.24382352440000002
opex__h2o2_kan__3,2.368315078,-0.4216527009,0.15403674820000002,0.09698095770000001,-0.3608988779
