,A,Fnr,NarL
hot_tale__hot_ale8_30c__1,0.7031868235000001,-0.6861498490000001,-0.47335504850000004
hot_tale__hot_ale8_30c__2,0.8885110357,-0.6402435630000001,-0.41035295650000003
hot_tale__hot_ale8_37c__1,0.45062355,-0.5045901850000001,-0.3083690125
hot_tale__hot_ale8_37c__2,0.0814711369,-0.512467405,-0.31723146550000003
hot_tale__hot_ale8_44c__1,-0.9833664905,-0.325212596,0.4310402935
hot_tale__hot_ale8_44c__2,-1.2114936055,-0.332838362,0.2820975975
hot_tale__hot_ale9_mid_30c__1,-0.0013361066,-0.6325393610000001,-0.3300921685
hot_tale__hot_ale9_mid_30c__2,0.5899937186,-0.553225578,-0.24252976950000002
hot_tale__hot_ale9_30c__1,0.5771701268,-0.497033549,-0.8644760725
hot_tale__hot_ale9_30c__2,0.7198620536,-0.42973484100000003,-0.7912126085000001
hot_tale__hot_ale9_mid_37c__1,-0.5011544819,-0.5066094210000001,-0.4892257485
hot_tale__hot_ale9_mid_37c__2,-0.43707858320000004,-0.476166085,-0.4169995815
hot_tale__hot_ale9_37c__1,-0.1025707616,-0.54083384,-0.6802163475
hot_tale__hot_ale9_37c__2,-0.047126050600000004,-0.542365552,-0.6042122615000001
hot_tale__hot_ale9_mid_44c__1,-1.8115615564,-0.446139218,-0.2540971175
hot_tale__hot_ale9_mid_44c__2,-2.0426924943,-0.6800252410000001,0.1077505785
hot_tale__hot_ale9_44c__1,-1.2256416685,-0.6060665230000001,-0.20135758250000002
hot_tale__hot_ale9_44c__2,-2.149251108,-0.6258130630000001,-0.2117078195
hot_tale__hot_ale10_30c__1,0.10602144670000001,-0.5646101130000001,-0.8579470845
hot_tale__hot_ale10_30c__2,0.8972360695,-0.5686878670000001,-0.8320020885
hot_tale__hot_ale10_37c__1,-0.5071702467,-0.651898806,-0.9100796795
hot_tale__hot_ale10_37c__2,-1.2204264225,-0.6178540090000001,-0.8913156855000001
hot_tale__hot_ale10_44c__1,-0.23707404740000002,-1.029492911,-0.5701095055000001
hot_tale__hot_ale10_44c__2,-1.7343569969,-0.68996751,-0.5118017245
hot_tale__hot_ale16_30c__1,0.17021064500000002,-0.683328931,-0.6838693685
hot_tale__hot_ale16_30c__2,0.4959528158,-0.47066650200000004,-0.5485812645
hot_tale__hot_ale16_37c__1,-0.20476170200000002,-0.720102758,-1.0055411605
hot_tale__hot_ale16_37c__2,-0.3610243608,-0.757716979,-0.9989605035
hot_tale__hot_ale16_44c__1,-1.9752515404,-0.613270037,-0.7385856815
hot_tale__hot_ale16_44c__2,-1.2255285470000001,-0.634533915,-0.4397113315
pdhr_ale__pdhR-13_51__1,-2.8691185597,-1.473940054,-0.8010420485
pdhr_ale__pdhR-13_51__2,-4.8420002465,-1.567203776,-0.7811465095
pdhr_ale__pdhR-14_46__1,-3.9635053056,-1.124824807,-0.3802087295
pdhr_ale__pdhR-14_46__2,-2.1823917766,-1.181267665,-0.3273251775
pdhr_ale__pdhR-15_51__1,-2.2957640257,-1.3757046910000001,-0.9761005145
pdhr_ale__pdhR-15_51__2,-2.6941428658,-1.376913207,-0.7803540805
pdhr_ale__pdhR-16_49__1,-3.0208127932,-1.441781878,-0.5638357965
pdhr_ale__pdhR-16_49__2,-5.9211868621,-1.43565696,-0.5128694395
tcs__del_atoC_LiAcet__1,-0.0277314825,-1.529352188,-0.5654890545
tcs__del_atoC_LiAcet__2,-0.0099844706,-1.4608699120000002,-0.4132689665
tcs__del_atoC_LiCl__1,1.2083016898,-1.573940725,-0.3804213775
tcs__del_atoC_LiCl__2,0.9808496225000001,-1.587397541,-0.1910178925
tcs__del_atoC_m9__1,0.5802723577000001,-1.610960337,-0.4846049565
tcs__del_atoC_m9__2,0.543771734,-1.537168137,-0.4006434665
tcs__del_baeR_etoh__1,-3.8713728847,-0.7947728310000001,-1.4537137615
tcs__del_baeR_etoh__2,-3.0916408947,-0.711595816,-1.1451116345
tcs__del_baeR_lb__1,-2.7619432286,-1.959879614,-0.3820145015
tcs__del_baeR_lb__2,-3.0845869812,-1.992148699,-0.3027732245
tcs__del_btsR_01xlb__1,-0.8217066884,-0.9138769640000001,-1.5646758445
tcs__del_btsR_01xlb__2,-0.8676123493000001,-0.8770422170000001,-1.6569003935
tcs__del_btsR_lb__1,-6.9727037993,-1.8100021380000002,0.2682209975
tcs__del_btsR_lb__2,-7.1689387642,-1.911786533,0.5264552055
tcs__del_btsR_pyruvate__1,-0.377358234,-0.7551962090000001,-1.4637153035
tcs__del_btsR_pyruvate__2,-0.5134823426,-0.8057040050000001,-1.4390991645
tcs__del_cpxR_etoh__1,-2.7794955942,-1.272700713,-1.1978485065
tcs__del_cpxR_etoh__2,-2.4656067688,-1.285143709,-1.0672774624999999
tcs__del_cpxR_lb__1,-2.7493378067,-1.767592873,-0.5703100065
tcs__del_cpxR_lb__2,-2.5704577138999998,-1.663140319,-0.2487453895
tcs__del_cusR_CuSO4__1,-4.4017889107,-1.092642111,-0.3636793205
tcs__del_cusR_CuSO4__2,-4.5607123689,-1.03221939,-0.1807132055
tcs__del_cusR_lb__1,-0.4696393193,-1.824259277,-0.4904922565
tcs__del_cusR_lb__2,-0.6419880484,-1.824737212,-0.5804042375
tcs__del_kdpE_01-kcl__1,-0.9682703135,-0.49775268800000005,-0.46113588050000004
tcs__del_kdpE_01-kcl__2,-1.026493462,-0.48845080900000004,-0.4103342555
tcs__del_kdpE_115-kcl__1,-0.3916616076,-0.629519641,-0.6257547715
tcs__del_kdpE_115-kcl__2,-0.071879751,-0.510347726,-0.4813081515
tcs__del_phoB_m9__1,6.007140406,-1.330013863,-0.5446831015
tcs__del_phoB_m9__2,5.8723460123999995,-1.340629176,-0.5484098885
tcs__del_phoB_m9p__1,0.5305449521,-2.154292839,-2.4385274455
tcs__del_phoB_m9p__2,0.2783987532,-2.186921256,-2.4518684995
tcs__del_rcsB_etoh__1,-3.1415143604,-0.363607589,-1.5638156054999999
tcs__del_rcsB_etoh__2,-2.5910162707,-0.26936122900000004,-1.6198489715000002
tcs__del_rcsB_lb__1,-2.1940592953999998,-1.5861596310000001,-0.4140866385
tcs__del_rcsB_lb__2,-2.4312548074,-1.554112041,-0.3156676095
tcs__del_zraR_lb__1,-0.7430275992,-0.982470728,-1.1970788515
tcs__del_zraR_lb__2,-0.7549468140000001,-0.9951957260000001,-1.2487042325
tcs__del_zraR_zncl2__1,5.717436361,-1.358499992,-0.4872285585
tcs__del_zraR_zncl2__2,5.9737082612,-1.388633639,-0.43775212750000003
tcs__wt_01-kcl__1,1.5622256745,-0.989835321,-0.1159621485
tcs__wt_01-kcl__2,1.5309746379,-1.046526627,-0.3606601305
tcs__wt_01xlb__1,-0.5733093294,-0.627626621,-1.2507584405
tcs__wt_01xlb__2,-0.20595329310000002,-0.594704153,-1.3054678685
tcs__wt_115-kcl__1,-0.33195381960000003,-0.6038745640000001,-0.6241446925
tcs__wt_115-kcl__2,-0.2997512227,-0.619591071,-0.7729185295000001
tcs__wt_CuSO4__1,-2.195847202,-0.9148683420000001,-1.0277409525
tcs__wt_CuSO4__2,-2.1779369916,-0.9852227830000001,-0.8030274405000001
tcs__wt_etoh__1,0.0081009272,-0.49219957300000006,-0.7731925865
tcs__wt_etoh__2,-0.15528538290000002,-0.5109897880000001,-0.6362122115000001
tcs__wt_lb__1,-3.8275898473,-1.3424401160000001,-0.5131804205
tcs__wt_lb__2,-3.5629526954,-1.381257632,-0.4637121335
tcs__wt_LiAcet__1,3.6211868227,-1.647171522,-0.3308512255
tcs__wt_LiAcet__2,3.3875499679,-1.672436319,-0.5648129185
tcs__wt_LiCl__1,3.9313890549,-1.592588379,-0.4023529275
tcs__wt_LiCl__2,3.9162710053,-1.618416323,-0.6673889215000001
tcs__wt_m9p__1,-0.48981045980000004,-1.822635071,-1.9433092615
tcs__wt_m9p__2,-0.4784911164,-1.744095974,-1.9217833885000002
tcs__wt_pyr__1,-0.636579411,-0.5684677490000001,-1.2674985455
tcs__wt_pyr__2,-0.6143659876,-0.546228793,-1.2846637914999999
tcs__wt_zncl2__1,4.0508722225,-1.034137505,-0.8197582785
tcs__wt_zncl2__2,3.8666267854000003,-1.030251514,-0.9198018515
ros_tale__1_112_0pq__1,1.0969193034,-0.004000038,-2.2131058125
ros_tale__1_112_0pq__2,1.8171552766999999,-0.298286875,-2.1104281645
ros_tale__1_112_250pq__1,1.4146592059,-0.390843082,-1.5516010224999999
ros_tale__1_112_250pq__2,2.416991115,-0.357732802,-1.6620210775
ros_tale__1_112_750pq__1,1.3545352116,-0.113309328,-1.6107359365
ros_tale__1_112_750pq__2,1.5815644097,-0.344769418,-1.8849882574999999
ros_tale__1_112_750pq__3,-0.07661545580000001,-0.24647739000000002,-2.1288456345
ros_tale__3_76_0pq__1,-1.4043103187,0.529609298,-0.8554140595
ros_tale__3_76_0pq__2,-1.1029155594,0.48756842800000005,-1.0307259295
ros_tale__3_76_0pq__3,-1.5371297735,0.392257358,-1.0543742515
ros_tale__3_76_0pq__4,-1.4142701466,0.350241148,-0.9881753885000001
ros_tale__3_76_250pq__1,2.053533237,0.9029290280000001,-2.0783476535
ros_tale__3_76_250pq__2,-2.1576179835,0.609610548,-2.0746081035
ros_tale__3_76_750pq__1,-6.9699221491,0.641891428,-2.1275063915
ros_tale__3_76_750pq__2,-4.9611937574,0.6362542680000001,-2.3579970185
ros_tale__7_103_0pq__1,-0.19146032100000002,-0.069928169,-1.8370052495
ros_tale__7_103_0pq__2,1.0806851972,-0.356938888,-1.7173618165
ros_tale__7_103_0pq__3,0.1605299284,-0.20300362200000002,-1.7870395075
ros_tale__7_103_0pq__4,0.9855617268,-0.56719329,-1.6567116115
ros_tale__7_103_250pq__1,-0.4308991538,0.176819585,-2.4111822805
ros_tale__7_103_250pq__2,0.5171195470000001,-0.014051734000000001,-2.2699596575
ros_tale__7_103_750pq__1,-1.0385636987,0.16454690600000002,-2.3179693285000003
ros_tale__7_103_750pq__2,-0.8387759185,0.04942089,-2.0950462525
ros_tale__9_77_0pq__1,3.2531318997,1.140941988,-2.3321637485
ros_tale__9_77_0pq__2,2.8367989652,1.045733608,-2.4009682345
ros_tale__9_77_250pq__1,2.6319699343,1.687118618,-2.9070275735
ros_tale__9_77_250pq__2,1.6118225207,1.924601218,-2.7011237665000003
ros_tale__9_77_750pq__1,3.0557331434,1.2535135880000001,-2.5270212165
ros_tale__9_77_750pq__2,3.3376119883,1.4200948580000001,-2.6169661445
ros_tale__11_83_0pq__1,-2.6328339499,-0.029437925,-1.7465379135
ros_tale__11_83_0pq__2,-3.2868651445,0.023303834000000002,-1.6270249325
ros_tale__11_83_250pq__1,-3.0791415816,-0.12311351100000001,-1.8696774365
ros_tale__11_83_250pq__2,-2.7442837318,-0.25887170600000003,-1.8244539364999999
ros_tale__11_83_750pq__1,-2.7033615458,-0.12083388,-1.8934433285
ros_tale__11_83_750pq__2,-2.7079606025,-0.140030082,-1.7726852085
ros_tale__13_87_0pq__1,-3.2570557002,-0.746910359,-2.2244668655
ros_tale__13_87_0pq__2,-2.6382232173,-0.46070500500000006,-2.3924394715
ros_tale__13_87_250pq__1,-4.6472865779,-0.561469801,-2.1940850795
ros_tale__13_87_250pq__2,-3.9419458922,-0.629128047,-1.8264850235
ros_tale__13_87_750pq__1,-2.640748015,-0.506875812,-1.7433209995
ros_tale__13_87_750pq__2,-1.9932012923,-0.46959708200000005,-2.1714816835
ros_tale__14_27_0pq__1,-0.5988611681,-0.021811511000000002,-2.0453695115
ros_tale__14_27_0pq__2,-1.3864718313,0.12091694500000001,-2.2734699154999998
ros_tale__14_27_250pq__1,-2.5185075099,0.583430698,-1.5536719335
ros_tale__14_27_250pq__2,0.1956948892,0.684444928,-1.5475424205000001
ros_tale__14_27_750pq__1,-1.0666799912,2.044364118,-0.7174491485000001
ros_tale__14_27_750pq__2,-2.5698193369,2.007240748,-0.9698444615
ros_tale__16_28_250pq__1,-0.8715351008000001,-0.44488061100000004,-0.7243672665
ros_tale__16_28_250pq__2,-0.47792113220000004,-0.566406158,-0.6857966615000001
ros_tale__16_32_0pq__1,0.7606609798,-0.623195319,-1.4324124755
ros_tale__16_32_0pq__2,0.5812540033,-0.482923786,-1.6830125695
ros_tale__16_32_0pq__3,-0.94473712,-0.717700459,-0.8161099875000001
ros_tale__16_32_0pq__4,-0.7511850905,-0.64186743,-0.8836127895
ros_tale__16_32_250pq__1,-1.5713598066999999,-0.679187866,-1.1952573895
ros_tale__16_32_250pq__2,-0.8790410109000001,-0.6098498250000001,-1.0507179025
ros_tale__16_32_750pq__1,-0.06304605020000001,-0.366249486,-2.5402709905
ros_tale__16_32_750pq__2,0.4598966541,-0.163033003,-1.7915617565000002
ros_tale__17_104_0pq__1,-4.3312279983,-1.778704773,-1.7995051444999999
ros_tale__17_104_0pq__2,-4.377773927,-1.87458859,-1.6596569795
ros_tale__17_104_250pq__1,-0.5697743672000001,-0.870340709,-2.1305453955
ros_tale__17_104_250pq__2,-1.3292798208,-0.9554763430000001,-1.6237211205
ros_tale__17_104_250pq__3,-1.7815000027,-1.000417803,-1.5711120175
ros_tale__17_104_250pq__4,-0.5675454419,-0.683897696,-1.3911057425
ros_tale__17_104_750pq__1,-2.4319099414,-0.948053416,-2.0511425955
ros_tale__17_104_750pq__2,-1.0882308717,-0.945781996,-2.0115204375
ros_tale__18_24_250pq__1,0.0167813803,-0.6740969290000001,0.0029001995
ros_tale__18_24_250pq__2,-0.7493630905,-0.770029595,-0.2337367725
ros_tale__18_36_0pq__1,0.5589264863,-1.033200047,-1.7621037474999999
ros_tale__18_36_0pq__2,0.4644450678,-1.203083779,-1.6079884075000002
ros_tale__18_36_0pq__3,0.1715881029,-1.047631244,-1.2436705785
ros_tale__18_36_0pq__4,0.5202262652,-0.9799620080000001,-0.7916602025
ros_tale__18_36_250pq__1,-0.0269021568,-0.89488495,-0.8817618315
ros_tale__18_36_250pq__2,-0.2252808657,-0.9689770120000001,-1.0448200935
ros_tale__18_36_750pq__1,0.09231327710000001,-0.641609003,-1.2761237975
ros_tale__18_36_750pq__2,-0.06129024500000001,-0.582725383,-1.2702009665
ros_tale__19_91_0pq__1,-5.435250095,-1.900315751,-0.8314362335000001
ros_tale__19_91_0pq__2,-4.1755996018,-1.906916504,-0.9146237705
ros_tale__19_91_250pq__1,-4.9383810889,-1.496060902,-0.4885653425
ros_tale__19_91_250pq__2,-5.4896535704,-1.77884102,-0.7313105465
ros_tale__19_91_750pq__1,-2.3903984045,-1.362481013,-1.2248396305
ros_tale__19_91_750pq__2,-6.7077410276,-1.310339443,-1.2484746125
ros_tale__19_91_750pq__3,-2.2382336743,-0.630128715,-1.1090555945
ros_tale__19_91_750pq__4,-6.9478492257,-0.791538139,-0.9898636015000001
ros_tale__21_97_0pq__1,-0.8539923848000001,0.808790208,-2.1821245595
ros_tale__21_97_0pq__2,-0.6113603446,-0.15626136300000001,-1.8952417805000001
ros_tale__21_97_250pq__1,-0.41932213570000004,0.052103735000000005,-2.3755801425
ros_tale__21_97_250pq__2,-2.4520169436,-0.18145813,-2.0647630665
ros_tale__21_97_750pq__1,0.1071144059,0.812325618,-2.5820372785
ros_tale__21_97_750pq__2,-0.6847306670000001,0.179824972,-2.2520674645
ros_tale__25_111_0pq__1,0.4259756696,-0.8299582590000001,-2.4249442675
ros_tale__25_111_0pq__2,-0.39338582710000003,-0.8454112730000001,-1.6811806305
ros_tale__25_111_250pq__1,0.8852767108,-0.647607354,-2.4917287645
ros_tale__25_111_250pq__2,-0.2295376489,-0.612683498,-2.3300522655
ros_tale__25_111_750pq__1,0.28972249040000003,-0.618440988,-1.8987000375
ros_tale__25_111_750pq__2,-1.7767432244,-0.6966102150000001,-1.5359188824999999
ros_tale__29_119_0pq__1,-3.8344279728,-0.240071578,-1.8181148945
ros_tale__29_119_0pq__2,-2.2929498865999998,-0.594975123,-2.0019324365
ros_tale__29_119_250pq__1,-1.4415218754999999,-0.596275301,-2.3994855025
ros_tale__29_119_250pq__2,-1.8558000205,-0.163952428,-3.0048782075
ros_tale__29_119_750pq__1,-2.3613257147,-0.109945651,-2.1174233595
ros_tale__29_119_750pq__2,-1.2516635146000001,-0.35768003600000003,-2.5786150995
ros_tale__ALE4_0pq__1,0.4313728419,-0.654336129,-0.7388326665
ros_tale__ALE4_0pq__2,-0.0480083841,-0.677531934,-0.6087178795
ros_tale__ALE4_250pq__1,0.21475561810000002,-0.275686384,0.7133759505
ros_tale__ALE4_250pq__2,-0.112383489,-0.23889179400000002,0.7126471465
pcoli__atASMT_325G__1,-1.0077249815,-0.460226424,-0.5945350325000001
pcoli__atASMT_325G__2,-0.6312650271,-0.44076187600000005,-0.6742076345
pcoli__bpTDC__1,-0.2967958704,-0.39054706100000003,-0.4257732785
pcoli__bpTDC__2,-0.5180550543,-0.33950688700000003,-0.6019739855
pcoli__BRCA__1,-0.6730934395,-0.43615873400000005,-0.8740727555000001
pcoli__BRCA__2,-0.5842832091,-0.46865413,-1.0234973265
pcoli__BRCActrl__1,1.1396045528,-0.403988891,-0.5740491795
pcoli__BRCActrl__2,0.8160446635,-0.444489053,-0.5252165025000001
pcoli__BRCAswap__1,-0.5210216892,-0.5007945340000001,-0.37165977650000004
pcoli__BRCAswap__2,-0.8489472436000001,-0.5053284840000001,-0.2293440545
pcoli__btAANAT__1,-0.764242132,-0.466470657,-0.4059400895
pcoli__btAANAT__2,-0.5333933374000001,-0.37675922300000003,-0.31513347350000004
pcoli__btASMT__1,-0.9174733299000001,-0.500119204,-0.1439362855
pcoli__btASMT__2,-0.4830971626,-0.415345976,-0.0009237545
pcoli__CC1__1,-1.0491749737,-0.511825053,-0.0439821275
pcoli__CC1__2,-0.1100782283,-0.31485701400000005,0.0959938335
pcoli__ccCOMT__1,-1.025319113,-0.482160317,-0.5080616015
pcoli__ccCOMT__2,-0.28541819160000004,-0.40976297300000003,-0.4949952145
pcoli__ckDDC__1,0.6036601509,-0.630122988,-0.1909754655
pcoli__ckDDC__2,0.3863824457,-0.638148942,-0.061367065500000005
pcoli__CNTF_belt__1,-0.8375998115000001,-0.298386825,-0.2000554125
pcoli__CNTF_belt__2,-1.7320520603,-0.38006166300000005,0.0814828725
pcoli__cobPNMT__1,-0.8932164482,-0.40089768800000003,-0.4023656715
pcoli__cobPNMT__2,-0.7947098384,-0.42101342,-0.5218830955
pcoli__cvPhhB__1,-0.9819707054000001,-0.5254932990000001,-0.44880965450000004
pcoli__cvPhhB__2,0.8812876115,-0.743997498,-0.4797649875
pcoli__ggAANAT__1,-0.1729618779,-0.46272072300000006,-0.4959027615
pcoli__ggAANAT__2,-0.9723599101,-0.420530377,-0.5030244975
pcoli__ggTPH__1,-0.37489449420000004,-0.454985071,-0.6399381775
pcoli__ggTPH__2,0.2631230798,-0.497514312,-0.8038166895000001
pcoli__hsAANAT__1,-1.2100077921,0.022332146,0.1767243155
pcoli__hsAANAT__2,-0.36913606790000003,-0.17518171200000002,0.1779742685
pcoli__hsASMT__1,0.5535082914,-0.48296065600000004,-0.46420169650000004
pcoli__hsASMT__2,0.9290053522,-0.402594561,-0.5092591385
pcoli__hsPNMT_mb__1,-0.6654926469,-0.3763032,-0.48001811650000004
pcoli__hsPNMT_mb__2,-0.5334674651,-0.42449361100000005,-0.48527572150000003
pcoli__hsTPH__1,-0.4027862665,-0.43643012200000003,-1.0967243425
pcoli__hsTPH__2,0.7010272311,-0.5736641880000001,-0.9809825245
pcoli__hsTPH_E2K__1,-1.0993248794000001,-0.125359269,-0.3183766275
pcoli__hsTPH_E2K__2,-1.6123722882,-0.087385535,-0.3063947875
pcoli__hsTPH_E2K_N91I_P99C__1,-0.4103215662,-0.329506452,-0.7407224925
pcoli__hsTPH_E2K_N91I_P99C__2,0.0147305105,-0.42721245100000005,-0.7195519345
pcoli__hsTPH_N158trunc__1,-0.8305736208000001,-0.040118541,-0.3692697815
pcoli__hsTPH_N158trunc__2,-0.7012993013000001,-0.089151637,-0.4899277475
pcoli__hsTPH_N174trunc__1,-1.1821188207,-0.45094076,-0.5297338445
pcoli__hsTPH_N174trunc__2,-0.44690471530000003,-0.25446565200000004,-0.5399660135000001
pcoli__hsTPH_Ntermtrunc__1,-1.0324295193,0.081208522,0.4352442445
pcoli__hsTPH_Ntermtrunc__2,-0.9329157424000001,-0.36300764,0.6075804585
pcoli__hsTPH1__1,-0.7173949657,-0.457813974,-0.26073173050000004
pcoli__hsTPH1__2,-0.6439817059,-0.416483586,-0.2792831045
pcoli__MBP__1,0.7687595321,-0.911700291,-0.7889837015000001
pcoli__MBP__2,-0.2067687191,-0.326153116,-0.2934833025
pcoli__msCOMT__1,-0.9811975868,-0.417527969,-0.5418198755
pcoli__msCOMT__2,-0.4021511794,-0.350991349,-0.5107075375
pcoli__ocAANAT__1,-0.6408449786,-0.39319892100000003,-0.6138434605
pcoli__ocAANAT__2,-0.751839624,-0.40912006900000003,-0.6652457935
pcoli__osTDC_K374H__1,-0.2141633954,-0.486733729,0.39723650250000003
pcoli__osTDC_K374H__2,-0.3638306697,-0.540014471,0.5434466145
pcoli__osTDC_K374L__1,-0.10904670100000001,-0.341437437,-0.21983520550000002
pcoli__osTDC_K374L__2,-0.2011775327,-0.278014552,-0.1407958105
pcoli__osTDC_K374Q__1,-0.7018898957,-0.554256646,-0.27608475250000003
pcoli__osTDC_K374Q__2,-0.4610494283,-0.5038226680000001,-0.1258541755
pcoli__osTDC_L360V__1,0.867870887,-0.557847917,-0.7044672035
pcoli__osTDC_L360V__2,0.4762860054,-0.462101802,-0.6702064145000001
pcoli__pmTPH__1,-0.7888900446,-0.361514938,-0.8203616895
pcoli__pmTPH__2,-0.23044802990000002,-0.25580899,-0.5814454735
pcoli__RFC__1,-1.1064212232,-0.39788874500000004,-0.7457907865000001
pcoli__RFC__2,-0.7719503907,-0.392249092,-0.8047283165
pcoli__RFCctrl__1,-0.1896876567,-0.444479887,-0.0115159385
pcoli__RFCctrl__2,-0.416065982,-0.440878498,-0.0330519685
pcoli__RFCnopause__1,-0.5549295336,-0.286424479,0.1118509315
pcoli__RFCnopause__2,-1.5866083983000001,-0.08273235300000001,0.10091024750000001
pcoli__RFCpluspause__1,-1.0373900532,0.15455127,0.2887766645
pcoli__RFCpluspause__2,-1.9048613212,0.07042016200000001,0.3286167855
pcoli__rnCOMT_sol__1,-0.8053487233000001,-0.172748066,0.2604318435
pcoli__rnCOMT_sol__2,-0.5734991672,-0.433783454,0.1447961075
pcoli__rnPNMT__1,0.3226844977,-0.317963561,-0.6503718575
pcoli__rnPNMT__2,0.3421469353,-0.187636618,-0.5710341855000001
pcoli__rnTDC__1,-0.3951298494,-0.426911403,-0.8034015285
pcoli__rnTDC__2,0.057157044500000004,-0.374873799,-0.5989118515
pcoli__rnTDC_trunc__1,-0.587993187,-0.404417173,-0.1505094955
pcoli__rnTDC_trunc__2,1.1899870882,-0.444723462,-0.1335955445
pcoli__saCOMT_T2A__1,-0.96903642,-0.428602874,-0.5705627095
pcoli__saCOMT_T2A__2,-0.5185317026,-0.37812269,-0.5225363465
pcoli__sfCOMT__1,-0.5806340872,-0.449602194,-0.8298738905
pcoli__sfCOMT__2,-0.5524236792,-0.503153504,-0.8771755675
pcoli__sgAANAT_D63G__1,-0.6103080820000001,-0.504442709,-0.7726151815000001
pcoli__sgAANAT_D63G__2,0.5466953192,-0.505781927,-0.6505942795
pcoli__ssDDC__1,0.2258617185,-0.487620437,-0.49015808050000004
pcoli__ssDDC__2,0.800242852,-0.440656914,-0.4109330295
pcoli__TP53B__1,-0.27430864990000003,-0.37519571700000004,-0.3145941465
pcoli__TP53B__2,-0.7151143738,-0.39368933300000003,-0.4172287685
pcoli__WT__1,-0.874412559,-0.017957380000000002,0.3807883595
pcoli__WT__2,-0.5411661237000001,0.065247204,0.3210873535
cck__glu_ale4__1,0.20737663950000002,-0.359452357,-0.0222282705
cck__glu_ale4__2,-0.0024313451,-0.830568478,-0.3838881335
cck__cck_ale1__1,0.0940076463,-0.9610595980000001,-0.4706912815
cck__cck_ale1__2,0.077866162,-0.9317755310000001,-0.3814748985
cck__cck_ale2__1,0.0808708779,-0.968537508,-0.5828621515
cck__cck_ale2__2,0.1994944083,-0.9813371310000001,-0.3574557165
cck_pgi__gmos_delpgi__1,-0.18459059090000002,-0.462809046,0.0334709255
cck_pgi__gmos_delpgi__2,1.1560042051,-0.16406430800000002,0.1653592395
cck_pgi__pgi_ale1__1,-1.0840200999,-0.428273263,0.1535600155
cck_pgi__pgi_ale1__2,-1.2941707698,-0.763997408,-0.0510011605
cck_pgi__pgi_ale2__1,-0.290092352,-0.7069345330000001,0.3477169765
cck_pgi__pgi_ale3__1,-0.3641933089,-0.32058263600000003,0.0847816115
cck_pgi__pgi_ale3__2,-0.46424153910000004,-0.846577046,-0.0701452225
cck_pgi__pgi_ale4__1,0.1945317859,-0.45959830300000004,0.06682618650000001
cck_pgi__pgi_ale4__2,-0.0741881545,-1.119133921,-0.49490475250000004
cck_pgi__pgi_ale4__3,1.3363623614,-1.059300256,-0.4233367555
cck_pgi__pgi_ale5__1,-1.1429805755,-0.22886420100000002,0.0965427135
cck_pgi__pgi_ale5__2,-0.9401402601000001,-0.698604067,-0.1690726395
cck_pgi__pgi_ale6__1,-0.3193152056,-0.39119517,0.27279989250000003
cck_pgi__pgi_ale6__2,-0.8696529868,-0.8692978560000001,-0.1189925505
cck_pgi__pgi_ale7__1,-0.5457810865,-0.355468852,0.1170010155
cck_pgi__pgi_ale7__2,-0.9706258834,-0.788864768,-0.1224753575
cck_pgi__pgi_ale8__1,-0.07814277380000001,-0.15190588100000002,0.0980957395
cck_pgi__pgi_ale8__2,-0.1030562772,-0.5813522750000001,-0.1403017965
cck_sdh__gmos_delsdhCB__1,-3.9241711593,-2.153072614,0.9577260555
cck_sdh__gmos_delsdhCB__2,0.5479670351,-1.833458404,1.2829432885
cck_sdh__sdh_ale1__1,0.2740551422,-0.8717332860000001,0.1662700885
cck_sdh__sdh_ale1__2,0.8753408007,-0.832016394,0.30321213150000004
cck_sdh__sdh_ale2__1,-0.3594283938,-0.8793918270000001,0.0605521315
cck_sdh__sdh_ale3__1,0.3473346093,-0.78100001,0.1116408455
cck_sdh__sdh_ale3__2,0.3376045877,-0.942097155,-0.0864084085
cck_sdh__sdh_ale3__3,-0.1308590408,-0.891283338,-0.11876943150000001
cck_pts__gmos_delptsHIcrr__1,6.8094662995,-1.367867184,-0.0909655275
cck_pts__gmos_delptsHIcrr__2,8.3527885198,-1.12302913,-0.13545914450000002
cck_pts__pts_ale1__1,0.7138138667,-0.9976202350000001,-0.2160116335
cck_pts__pts_ale1__2,0.25225187390000003,-0.9334525690000001,-0.2966142805
cck_pts__pts_ale2__1,0.46813621590000004,-1.367776943,-0.7527068005
cck_pts__pts_ale2__2,0.5987308568,-1.4130985740000002,-0.6565486025
cck_pts__pts_ale3__1,-1.0918285825,-1.120795099,-0.9239654305
cck_pts__pts_ale3__2,-0.49285890800000004,-1.133876401,-0.6381105895
cck_pts__pts_ale4__1,0.0907738881,-0.709741882,-0.6865628525
cck_pts__pts_ale4__2,0.1361160043,-0.7506745410000001,-0.7730456335
cck_gnd__gmos_delgnd__1,-1.906010425,-1.7581264189999999,0.7423524005000001
cck_gnd__gmos_delgnd__2,-2.7013810936000002,-1.735542686,0.9820097895000001
cck_gnd__gnd_ale1__1,-0.2353794177,-0.9005377990000001,-0.5338358005
cck_gnd__gnd_ale1__2,-0.1372274142,-0.9051531070000001,-0.3519824015
cck_gnd__gnd_ale2__1,-0.07631921280000001,-0.890671647,-0.43004323650000004
cck_gnd__gnd_ale2__2,-0.2210939032,-0.9525487850000001,-0.3637060365
cck_gnd__gnd_ale3__1,-0.2425101806,-0.8742065520000001,-0.3175386865
